HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,0,0,1,0,0,0,0,0,0,0,1,2012-11-11 00:00:00,Man City,Tottenham,2,1,1.0,0.0,1.0,-1.0,M Oliver,16.0,6.0,8.0,2.0,8.0,2.0,16.0,7.0,1.0,2.0,0.0,0.0,3.0,0,3,0.09090909090909091,0.36363636363636365,0.45454545454545453,4,7,2,5,9,3
1,0,0,0,0,0,0,0,0,0,0,1,2012-11-17 00:00:00,Arsenal,Tottenham,5,2,1.0,3.0,1.0,1.0,H Webb,13.0,6.0,10.0,4.0,6.0,6.0,13.0,12.0,1.0,2.0,0.0,1.0,3.0,0,7,0.21052631578947367,0.5263157894736842,0.7368421052631579,7,7,2,5,9,3
0,1,0,0,0,0,0,0,0,1,0,0,2012-11-25 00:00:00,Chelsea,Man City,0,0,0.0,0.0,0.0,0.0,C Foy,5.0,11.0,1.0,7.0,6.0,11.0,9.0,16.0,0.0,3.0,0.0,0.0,3.0,0,0,0.4375,0.0625,0.5,7,8,2,6,9,3
0,0,0,0,0,1,0,0,1,0,0,0,2012-11-28 00:00:00,Tottenham,Liverpool,2,1,1.0,2.0,0.0,1.0,P Dowd,14.0,14.0,7.0,9.0,1.0,12.0,4.0,14.0,1.0,2.0,0.0,0.0,3.0,0,3,0.32142857142857145,0.25,0.5714285714285714,7,8,2,6,9,6
0,0,0,1,0,0,0,0,0,0,1,0,2012-12-09 00:00:00,Man City,Man United,2,3,-1.0,0.0,2.0,-1.0,M Atkinson,16.0,8.0,11.0,3.0,8.0,2.0,11.0,9.0,4.0,3.0,0.0,0.0,7.0,1,5,0.125,0.4583333333333333,0.5833333333333334,7,8,2,6,12,6
1,0,0,0,0,0,0,0,0,1,0,0,2013-01-13 00:00:00,Arsenal,Man City,0,2,-1.0,0.0,2.0,-1.0,M Dean,9.0,16.0,4.0,9.0,2.0,7.0,11.0,18.0,2.0,4.0,1.0,1.0,6.0,1,2,0.36,0.16,0.52,7,8,2,9,12,6
0,0,0,0,1,0,0,0,1,0,0,0,2013-01-13 00:00:00,Man United,Liverpool,2,1,1.0,1.0,0.0,1.0,H Webb,15.0,12.0,10.0,5.0,3.0,1.0,14.0,16.0,1.0,4.0,0.0,0.0,5.0,1,3,0.18518518518518517,0.37037037037037035,0.5555555555555556,7,8,2,9,15,6
0,1,0,0,0,0,1,0,0,0,0,0,2013-01-20 00:00:00,Chelsea,Arsenal,2,1,1.0,2.0,0.0,1.0,M Atkinson,13.0,12.0,8.0,8.0,3.0,9.0,10.0,11.0,2.0,1.0,0.0,0.0,3.0,0,3,0.32,0.32,0.64,7,11,2,9,15,6
0,0,0,0,0,1,0,0,0,0,1,0,2013-01-20 00:00:00,Tottenham,Man United,1,1,0.0,0.0,1.0,-1.0,C Foy,23.0,6.0,18.0,4.0,9.0,4.0,7.0,14.0,1.0,4.0,0.0,0.0,5.0,1,2,0.13793103448275862,0.6206896551724138,0.7586206896551724,7,11,2,9,16,7
1,0,0,0,0,0,0,0,1,0,0,0,2013-01-30 00:00:00,Arsenal,Liverpool,2,2,0.0,0.0,1.0,-1.0,K Friend,14.0,10.0,6.0,5.0,8.0,6.0,9.0,11.0,3.0,1.0,0.0,0.0,4.0,1,4,0.20833333333333334,0.25,0.4583333333333333,8,11,3,9,16,7
0,0,0,1,0,0,0,0,1,0,0,0,2013-02-03 00:00:00,Man City,Liverpool,2,2,0.0,1.0,1.0,0.0,A Taylor,9.0,21.0,5.0,12.0,9.0,10.0,14.0,7.0,2.0,4.0,0.0,0.0,6.0,1,4,0.4,0.16666666666666666,0.5666666666666667,8,11,4,10,16,7
0,0,0,1,0,0,0,1,0,0,0,0,2013-02-24 00:00:00,Man City,Chelsea,2,0,1.0,0.0,0.0,0.0,A Marriner,15.0,4.0,11.0,1.0,6.0,6.0,19.0,5.0,3.0,1.0,0.0,0.0,4.0,1,2,0.05263157894736842,0.5789473684210527,0.631578947368421,8,11,4,13,16,7
0,0,0,0,0,1,1,0,0,0,0,0,2013-03-03 00:00:00,Tottenham,Arsenal,2,1,1.0,2.0,0.0,1.0,M Clattenburg,11.0,10.0,5.0,6.0,4.0,6.0,17.0,13.0,3.0,1.0,0.0,0.0,4.0,1,3,0.2857142857142857,0.23809523809523808,0.5238095238095238,8,11,4,13,16,10
0,0,1,0,0,0,0,0,0,0,0,1,2013-03-10 00:00:00,Liverpool,Tottenham,3,2,1.0,1.0,1.0,0.0,M Oliver,10.0,15.0,4.0,9.0,1.0,4.0,9.0,8.0,1.0,1.0,0.0,0.0,2.0,0,5,0.36,0.16,0.52,8,11,7,13,16,10
0,0,0,0,1,0,0,0,0,1,0,0,2013-04-08 01:00:00,Man United,Man City,1,2,-1.0,0.0,0.0,0.0,M Dean,16.0,9.0,7.0,5.0,9.0,4.0,13.0,18.0,3.0,5.0,0.0,0.0,8.0,1,3,0.2,0.28,0.48,8,11,7,16,16,10
0,0,1,0,0,0,0,1,0,0,0,0,2013-04-21 01:00:00,Liverpool,Chelsea,2,2,0.0,0.0,1.0,-1.0,K Friend,23.0,9.0,12.0,6.0,8.0,5.0,8.0,11.0,5.0,2.0,0.0,0.0,7.0,1,4,0.1875,0.375,0.5625,8,12,8,16,16,10
0,0,0,0,0,1,0,0,0,1,0,0,2013-04-21 01:00:00,Tottenham,Man City,3,1,1.0,0.0,1.0,-1.0,L Mason,11.0,11.0,8.0,7.0,4.0,5.0,11.0,10.0,3.0,3.0,0.0,0.0,6.0,1,4,0.3181818181818182,0.36363636363636365,0.6818181818181818,8,12,8,16,16,13
1,0,0,0,0,0,0,0,0,0,1,0,2013-04-28 01:00:00,Arsenal,Man United,1,1,0.0,1.0,1.0,0.0,P Dowd,19.0,10.0,13.0,5.0,7.0,2.0,12.0,10.0,3.0,5.0,0.0,0.0,8.0,1,2,0.1724137931034483,0.4482758620689655,0.6206896551724138,9,12,8,16,17,13
0,0,0,0,1,0,0,1,0,0,0,0,2013-05-05 01:00:00,Man United,Chelsea,0,1,-1.0,0.0,0.0,0.0,H Webb,10.0,15.0,4.0,6.0,2.0,7.0,14.0,9.0,2.0,1.0,1.0,0.0,3.0,0,1,0.24,0.16,0.4,9,15,8,16,17,13
0,1,0,0,0,0,0,0,0,0,0,1,2013-05-08 01:00:00,Chelsea,Tottenham,2,2,0.0,2.0,1.0,1.0,M Dean,15.0,13.0,8.0,6.0,6.0,5.0,6.0,16.0,1.0,2.0,0.0,0.0,3.0,0,4,0.21428571428571427,0.2857142857142857,0.5,9,16,8,16,17,14
