HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
1,0,0,0,0,0,0,1,0,0,0,0,2007-12-16 00:00:00,Arsenal,Chelsea,1,0,1.0,1.0,0.0,1.0,A Wiley,11.0,10.0,5.0,7.0,3.0,5.0,19.0,12.0,5.0,5.0,0.0,0.0,10.0,1,1,0.3333333333333333,0.23809523809523808,0.5714285714285714,11,4,3,3,7,4
0,0,1,0,0,0,0,0,0,0,1,0,2007-12-16 00:00:00,Liverpool,Man United,0,1,-1.0,0.0,1.0,-1.0,M Halsey,19.0,5.0,6.0,3.0,3.0,3.0,14.0,13.0,2.0,3.0,0.0,0.0,5.0,1,1,0.125,0.25,0.375,11,4,3,3,10,4
1,0,0,0,0,0,0,0,0,0,0,1,2007-12-22 00:00:00,Arsenal,Tottenham,2,1,1.0,0.0,0.0,0.0,R Styles,9.0,10.0,5.0,5.0,5.0,1.0,10.0,10.0,1.0,3.0,0.0,0.0,4.0,1,3,0.2631578947368421,0.2631578947368421,0.5263157894736842,14,4,3,3,10,4
0,0,0,1,0,0,0,0,1,0,0,0,2007-12-30 00:00:00,Man City,Liverpool,0,0,0.0,0.0,0.0,0.0,U Rennie,4.0,19.0,3.0,11.0,2.0,9.0,4.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,0.4782608695652174,0.13043478260869565,0.6086956521739131,14,4,4,4,10,4
0,1,0,0,0,0,0,0,0,0,0,1,2008-01-12 00:00:00,Chelsea,Tottenham,2,0,1.0,1.0,0.0,1.0,A Wiley,8.0,6.0,6.0,2.0,4.0,7.0,17.0,11.0,2.0,4.0,0.0,0.0,6.0,1,2,0.14285714285714285,0.42857142857142855,0.5714285714285714,14,7,4,4,10,4
0,0,0,1,0,0,1,0,0,0,0,0,2008-02-02 00:00:00,Man City,Arsenal,1,3,-1.0,1.0,2.0,-1.0,A Marriner,5.0,14.0,2.0,9.0,1.0,9.0,7.0,7.0,2.0,0.0,0.0,0.0,2.0,0,4,0.47368421052631576,0.10526315789473684,0.5789473684210527,17,7,4,4,10,4
0,0,0,0,0,1,0,0,0,0,1,0,2008-02-02 00:00:00,Tottenham,Man United,1,1,0.0,1.0,0.0,1.0,M Clattenburg,10.0,16.0,8.0,10.0,8.0,9.0,18.0,10.0,3.0,7.0,0.0,0.0,10.0,1,2,0.38461538461538464,0.3076923076923077,0.6923076923076923,17,7,4,4,11,5
0,1,0,0,0,0,0,0,1,0,0,0,2008-02-10 00:00:00,Chelsea,Liverpool,0,0,0.0,0.0,0.0,0.0,M Riley,5.0,10.0,3.0,4.0,6.0,4.0,14.0,18.0,3.0,2.0,0.0,0.0,5.0,1,0,0.26666666666666666,0.2,0.4666666666666667,17,8,5,4,11,5
0,0,0,0,1,0,0,0,0,1,0,0,2008-02-10 00:00:00,Man United,Man City,1,2,-1.0,0.0,2.0,-1.0,H Webb,19.0,9.0,9.0,7.0,8.0,7.0,6.0,11.0,1.0,0.0,0.0,0.0,1.0,0,3,0.25,0.32142857142857145,0.5714285714285714,17,8,5,7,11,5
0,0,0,1,0,0,0,0,0,0,0,1,2008-03-16 00:00:00,Man City,Tottenham,2,1,1.0,0.0,1.0,-1.0,M Clattenburg,13.0,12.0,8.0,7.0,5.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3,0.28,0.32,0.6,17,8,5,10,11,5
0,0,0,0,0,1,0,1,0,0,0,0,2008-03-19 00:00:00,Tottenham,Chelsea,4,4,0.0,1.0,2.0,-1.0,M Riley,10.0,10.0,9.0,8.0,10.0,2.0,10.0,16.0,2.0,2.0,0.0,0.0,4.0,1,8,0.4,0.45,0.85,17,9,5,10,11,6
0,1,0,0,0,0,1,0,0,0,0,0,2008-03-23 00:00:00,Chelsea,Arsenal,2,1,1.0,0.0,0.0,0.0,M Clattenburg,11.0,7.0,8.0,5.0,4.0,2.0,10.0,13.0,3.0,1.0,0.0,0.0,4.0,1,3,0.2777777777777778,0.4444444444444444,0.7222222222222222,17,12,5,10,11,6
0,0,0,0,1,0,0,0,1,0,0,0,2008-03-23 00:00:00,Man United,Liverpool,3,0,1.0,1.0,0.0,1.0,S Bennett,22.0,8.0,15.0,4.0,2.0,4.0,11.0,12.0,1.0,3.0,0.0,1.0,4.0,1,3,0.13333333333333333,0.5,0.6333333333333333,17,12,5,10,14,6
1,0,0,0,0,0,0,0,1,0,0,0,2008-04-05 01:00:00,Arsenal,Liverpool,1,1,0.0,0.0,1.0,-1.0,P Dowd,8.0,11.0,6.0,4.0,5.0,3.0,10.0,10.0,1.0,2.0,0.0,0.0,3.0,0,2,0.21052631578947367,0.3157894736842105,0.5263157894736842,18,12,6,10,14,6
0,0,0,1,0,0,0,1,0,0,0,0,2008-04-05 01:00:00,Man City,Chelsea,0,2,-1.0,0.0,1.0,-1.0,C Foy,14.0,10.0,7.0,5.0,7.0,5.0,6.0,12.0,1.0,0.0,0.0,0.0,1.0,0,2,0.20833333333333334,0.2916666666666667,0.5,18,15,6,10,14,6
0,0,0,0,1,0,1,0,0,0,0,0,2008-04-13 01:00:00,Man United,Arsenal,2,1,1.0,0.0,0.0,0.0,H Webb,13.0,18.0,7.0,11.0,6.0,5.0,12.0,7.0,2.0,6.0,0.0,0.0,8.0,1,3,0.3548387096774194,0.22580645161290322,0.5806451612903226,18,15,6,10,17,6
0,1,0,0,0,0,0,0,0,0,1,0,2008-04-26 01:00:00,Chelsea,Man United,2,1,1.0,1.0,0.0,1.0,A Wiley,13.0,7.0,8.0,6.0,8.0,3.0,14.0,16.0,3.0,4.0,0.0,0.0,7.0,1,3,0.3,0.4,0.7,18,18,6,10,17,6
0,0,1,0,0,0,0,0,0,1,0,0,2008-05-04 01:00:00,Liverpool,Man City,1,0,1.0,0.0,0.0,0.0,M Halsey,23.0,4.0,10.0,3.0,12.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0.1111111111111111,0.37037037037037035,0.48148148148148145,18,18,9,10,17,6
0,0,0,0,0,1,0,0,1,0,0,0,2008-05-11 01:00:00,Tottenham,Liverpool,0,2,-1.0,0.0,0.0,0.0,U Rennie,6.0,18.0,3.0,12.0,8.0,4.0,11.0,9.0,1.0,1.0,0.0,0.0,2.0,0,2,0.5,0.125,0.625,18,18,12,10,17,6
