HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
1,0,0,0,0,0,0,0,0,0,0,1,2017-11-18 00:00:00,Arsenal,Tottenham,2,0,1.0,2.0,0.0,1.0,M Dean,14.0,14.0,5.0,4.0,7.0,4.0,11.0,16.0,4.0,1.0,0.0,0.0,5.0,1,2,0.14285714285714285,0.17857142857142858,0.32142857142857145,4,7,4,9,4,3
0,0,1,0,0,0,0,1,0,0,0,0,2017-11-25 00:00:00,Liverpool,Chelsea,1,1,0.0,0.0,0.0,0.0,M Oliver,16.0,11.0,4.0,3.0,7.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2,0.1111111111111111,0.14814814814814814,0.25925925925925924,4,8,5,9,4,3
1,0,0,0,0,0,0,0,0,0,1,0,2017-12-02 00:00:00,Arsenal,Man United,1,3,-1.0,0.0,2.0,-1.0,A Marriner,33.0,8.0,15.0,4.0,12.0,1.0,11.0,10.0,3.0,2.0,0.0,1.0,5.0,1,4,0.0975609756097561,0.36585365853658536,0.4634146341463415,4,8,5,9,7,3
0,0,0,0,1,0,0,0,0,1,0,0,2017-12-10 00:00:00,Man United,Man City,1,2,-1.0,1.0,1.0,0.0,M Oliver,8.0,14.0,5.0,7.0,2.0,8.0,16.0,10.0,4.0,2.0,0.0,0.0,6.0,1,3,0.3181818181818182,0.22727272727272727,0.5454545454545454,4,8,5,12,7,3
0,0,0,1,0,0,0,0,0,0,0,1,2017-12-16 00:00:00,Man City,Tottenham,4,1,1.0,1.0,0.0,1.0,C Pawson,20.0,7.0,11.0,2.0,5.0,1.0,13.0,20.0,2.0,4.0,0.0,0.0,6.0,1,5,0.07407407407407407,0.4074074074074074,0.48148148148148145,4,8,5,15,7,3
1,0,0,0,0,0,0,0,1,0,0,0,2017-12-22 00:00:00,Arsenal,Liverpool,3,3,0.0,0.0,1.0,-1.0,M Atkinson,11.0,14.0,4.0,9.0,7.0,8.0,9.0,11.0,1.0,0.0,0.0,0.0,1.0,0,6,0.36,0.16,0.52,5,8,6,15,7,3
1,0,0,0,0,0,0,1,0,0,0,0,2018-01-03 00:00:00,Arsenal,Chelsea,2,2,0.0,0.0,0.0,0.0,A Taylor,14.0,19.0,6.0,6.0,10.0,8.0,11.0,11.0,3.0,2.0,0.0,0.0,5.0,1,4,0.18181818181818182,0.18181818181818182,0.36363636363636365,6,9,6,15,7,3
0,0,1,0,0,0,0,0,0,1,0,0,2018-01-14 00:00:00,Liverpool,Man City,4,3,1.0,1.0,1.0,0.0,A Marriner,16.0,11.0,7.0,4.0,5.0,6.0,10.0,7.0,2.0,3.0,0.0,0.0,5.0,1,7,0.14814814814814814,0.25925925925925924,0.4074074074074074,6,9,9,15,7,3
0,0,0,0,0,1,0,0,0,0,1,0,2018-01-31 00:00:00,Tottenham,Man United,2,0,1.0,2.0,0.0,1.0,A Marriner,22.0,6.0,6.0,3.0,6.0,3.0,10.0,13.0,2.0,2.0,0.0,0.0,4.0,1,2,0.10714285714285714,0.21428571428571427,0.32142857142857145,6,9,9,15,7,6
0,0,1,0,0,0,0,0,0,0,0,1,2018-02-04 00:00:00,Liverpool,Tottenham,2,2,0.0,1.0,0.0,1.0,J Moss,9.0,13.0,3.0,6.0,3.0,7.0,15.0,9.0,3.0,1.0,0.0,0.0,4.0,1,4,0.2727272727272727,0.13636363636363635,0.4090909090909091,6,9,10,15,7,7
0,0,0,0,0,1,1,0,0,0,0,0,2018-02-10 00:00:00,Tottenham,Arsenal,1,0,1.0,0.0,0.0,0.0,A Taylor,18.0,6.0,6.0,1.0,10.0,2.0,13.0,9.0,2.0,1.0,0.0,0.0,3.0,0,1,0.041666666666666664,0.25,0.2916666666666667,6,9,10,15,7,10
0,0,0,0,1,0,0,1,0,0,0,0,2018-02-25 00:00:00,Man United,Chelsea,2,1,1.0,1.0,1.0,0.0,M Atkinson,10.0,14.0,5.0,7.0,3.0,4.0,13.0,12.0,2.0,2.0,0.0,0.0,4.0,1,3,0.2916666666666667,0.20833333333333334,0.5,6,9,10,15,10,10
1,0,0,0,0,0,0,0,0,1,0,0,2018-03-01 00:00:00,Arsenal,Man City,0,3,-1.0,0.0,3.0,-1.0,A Marriner,10.0,9.0,5.0,5.0,6.0,1.0,11.0,11.0,1.0,1.0,0.0,0.0,2.0,0,3,0.2631578947368421,0.2631578947368421,0.5263157894736842,6,9,10,18,10,10
0,0,0,1,0,0,0,1,0,0,0,0,2018-03-04 00:00:00,Man City,Chelsea,1,0,1.0,0.0,0.0,0.0,M Oliver,13.0,3.0,3.0,0.0,5.0,2.0,8.0,9.0,2.0,1.0,0.0,0.0,3.0,0,1,0.0,0.1875,0.1875,6,9,10,21,10,10
0,0,0,0,1,0,0,0,1,0,0,0,2018-03-10 00:00:00,Man United,Liverpool,2,1,1.0,2.0,0.0,1.0,C Pawson,5.0,14.0,2.0,2.0,1.0,13.0,10.0,16.0,2.0,1.0,0.0,0.0,3.0,0,3,0.10526315789473684,0.10526315789473684,0.21052631578947367,6,9,10,21,13,10
0,1,0,0,0,0,0,0,0,0,0,1,2018-04-01 01:00:00,Chelsea,Tottenham,1,3,-1.0,1.0,1.0,0.0,A Marriner,14.0,12.0,4.0,7.0,5.0,5.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,0,4,0.2692307692307692,0.15384615384615385,0.4230769230769231,6,9,10,21,13,13
0,0,0,1,0,0,0,0,0,0,1,0,2018-04-07 01:00:00,Man City,Man United,2,3,-1.0,2.0,0.0,1.0,M Atkinson,20.0,5.0,6.0,4.0,8.0,4.0,17.0,9.0,6.0,3.0,0.0,0.0,9.0,1,5,0.16,0.24,0.4,6,9,10,21,16,13
0,0,0,0,0,1,0,0,0,1,0,0,2018-04-14 01:00:00,Tottenham,Man City,1,3,-1.0,1.0,2.0,-1.0,J Moss,8.0,17.0,3.0,6.0,5.0,7.0,11.0,12.0,3.0,4.0,0.0,0.0,7.0,1,4,0.24,0.12,0.36,6,9,10,24,16,13
0,0,0,0,1,0,1,0,0,0,0,0,2018-04-29 01:00:00,Man United,Arsenal,2,1,1.0,1.0,0.0,1.0,K Friend,17.0,8.0,3.0,3.0,9.0,0.0,12.0,7.0,0.0,1.0,0.0,0.0,1.0,0,3,0.12,0.12,0.24,6,9,10,24,19,13
0,1,0,0,0,0,0,0,1,0,0,0,2018-05-06 01:00:00,Chelsea,Liverpool,1,0,1.0,1.0,0.0,1.0,A Taylor,12.0,10.0,4.0,5.0,3.0,1.0,12.0,9.0,3.0,2.0,0.0,0.0,5.0,1,1,0.22727272727272727,0.18181818181818182,0.4090909090909091,6,12,10,24,19,13
