HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
1,0,0,0,0,0,0,0,1,0,0,0,2000-08-21 01:00:00,Arsenal,Liverpool,2,0,1.0,1.0,0.0,1.0,Graham Poll,17.0,7.0,12.0,4.0,10.0,11.0,25.0,20.0,2.0,4.0,1.0,2.0,6.0,1,2,0.16666666666666666,0.5,0.6666666666666666,3,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,2000-09-06 01:00:00,Chelsea,Arsenal,2,2,0.0,1.0,0.0,1.0,Mike Riley,12.0,13.0,5.0,5.0,7.0,6.0,16.0,22.0,3.0,1.0,0.0,0.0,4.0,1,4,0.2,0.2,0.4,4,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,2000-09-09 01:00:00,Liverpool,Man City,3,2,1.0,1.0,0.0,1.0,Graham Barber,14.0,9.0,8.0,7.0,9.0,4.0,17.0,17.0,3.0,4.0,0.0,0.0,7.0,1,5,0.30434782608695654,0.34782608695652173,0.6521739130434783,4,1,3,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,2000-09-23 01:00:00,Man United,Chelsea,3,3,0.0,3.0,2.0,1.0,Peter Jones,11.0,13.0,5.0,5.0,8.0,4.0,15.0,19.0,3.0,2.0,0.0,0.0,5.0,1,6,0.20833333333333334,0.20833333333333334,0.4166666666666667,4,2,3,0,1,0
0,0,0,0,0,1,0,0,0,1,0,0,2000-09-23 01:00:00,Tottenham,Man City,0,0,0.0,0.0,0.0,0.0,Steve Bennett,18.0,7.0,5.0,2.0,5.0,4.0,10.0,14.0,0.0,2.0,0.0,0.0,2.0,0,0,0.08,0.2,0.28,4,2,3,1,1,1
1,0,0,0,0,0,0,0,0,0,1,0,2000-10-01 01:00:00,Arsenal,Man United,1,0,1.0,1.0,0.0,1.0,Graham Barber,7.0,13.0,5.0,4.0,3.0,11.0,18.0,17.0,2.0,3.0,0.0,0.0,5.0,1,1,0.2,0.25,0.45,7,2,3,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,2000-10-01 01:00:00,Chelsea,Liverpool,3,0,1.0,2.0,0.0,1.0,Dermot Gallagher,11.0,10.0,5.0,2.0,3.0,1.0,14.0,14.0,1.0,1.0,0.0,0.0,2.0,0,3,0.09523809523809523,0.23809523809523808,0.3333333333333333,7,5,3,1,1,1
1,0,0,0,0,0,0,0,0,1,0,0,2000-10-28 01:00:00,Arsenal,Man City,5,0,1.0,1.0,0.0,1.0,Rob Styles,22.0,6.0,14.0,2.0,10.0,4.0,6.0,13.0,0.0,3.0,0.0,1.0,3.0,0,5,0.07142857142857142,0.5,0.5714285714285714,10,5,3,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,2000-10-28 01:00:00,Chelsea,Tottenham,3,0,1.0,2.0,0.0,1.0,Steve Dunn,9.0,6.0,7.0,3.0,2.0,3.0,12.0,14.0,3.0,3.0,0.0,0.0,6.0,1,3,0.2,0.4666666666666667,0.6666666666666666,10,8,3,1,1,1
0,0,0,1,0,0,0,0,0,0,1,0,2000-11-18 00:00:00,Man City,Man United,0,1,-1.0,0.0,1.0,-1.0,Steve Dunn,10.0,8.0,4.0,4.0,10.0,11.0,13.0,8.0,3.0,1.0,0.0,0.0,4.0,1,1,0.2222222222222222,0.2222222222222222,0.4444444444444444,10,8,3,1,4,1
0,0,0,0,0,1,0,0,1,0,0,0,2000-11-19 00:00:00,Tottenham,Liverpool,2,1,1.0,2.0,1.0,1.0,Mark Halsey,6.0,9.0,4.0,4.0,6.0,5.0,11.0,13.0,1.0,2.0,0.0,0.0,3.0,0,3,0.26666666666666666,0.26666666666666666,0.5333333333333333,10,8,3,1,4,4
0,0,0,0,1,0,0,0,0,0,0,1,2000-12-02 00:00:00,Man United,Tottenham,2,0,1.0,1.0,0.0,1.0,Graham Poll,16.0,5.0,8.0,3.0,7.0,5.0,7.0,8.0,2.0,1.0,0.0,0.0,3.0,0,2,0.14285714285714285,0.38095238095238093,0.5238095238095238,10,8,3,1,7,4
0,1,0,0,0,0,0,0,0,1,0,0,2000-12-03 00:00:00,Chelsea,Man City,2,1,1.0,2.0,0.0,1.0,Dermot Gallagher,9.0,11.0,7.0,5.0,7.0,10.0,9.0,12.0,2.0,0.0,0.0,0.0,2.0,0,3,0.25,0.35,0.6,10,11,3,1,7,4
0,0,0,0,1,0,0,0,1,0,0,0,2000-12-17 00:00:00,Man United,Liverpool,0,1,-1.0,0.0,1.0,-1.0,Mike Riley,6.0,9.0,4.0,4.0,9.0,2.0,10.0,11.0,1.0,0.0,1.0,0.0,1.0,0,1,0.26666666666666666,0.26666666666666666,0.5333333333333333,10,11,6,1,7,4
0,0,0,0,0,1,1,0,0,0,0,0,2000-12-18 00:00:00,Tottenham,Arsenal,1,1,0.0,1.0,0.0,1.0,Jeff Winter,8.0,17.0,4.0,10.0,3.0,7.0,20.0,14.0,2.0,1.0,0.0,0.0,3.0,0,2,0.4,0.16,0.56,11,11,6,1,7,5
0,0,1,0,0,0,1,0,0,0,0,0,2000-12-23 00:00:00,Liverpool,Arsenal,4,0,1.0,1.0,0.0,1.0,Paul Durkin,12.0,12.0,6.0,6.0,6.0,3.0,18.0,14.0,2.0,0.0,0.0,0.0,2.0,0,4,0.25,0.25,0.5,11,11,9,1,7,5
1,0,0,0,0,0,0,1,0,0,0,0,2001-01-13 00:00:00,Arsenal,Chelsea,1,1,0.0,1.0,0.0,1.0,David Ellaray,15.0,12.0,8.0,8.0,10.0,3.0,13.0,15.0,1.0,4.0,0.0,0.0,5.0,1,2,0.2962962962962963,0.2962962962962963,0.5925925925925926,12,12,9,1,7,5
0,0,0,1,0,0,0,0,1,0,0,0,2001-01-31 00:00:00,Man City,Liverpool,1,1,0.0,0.0,1.0,-1.0,Peter Jones,4.0,16.0,2.0,3.0,5.0,11.0,17.0,13.0,1.0,1.0,0.0,0.0,2.0,0,2,0.15,0.1,0.25,12,12,10,2,7,5
0,1,0,0,0,0,0,0,0,0,1,0,2001-02-10 00:00:00,Chelsea,Man United,1,1,0.0,1.0,0.0,1.0,David Ellaray,8.0,16.0,4.0,6.0,3.0,8.0,16.0,12.0,0.0,2.0,0.0,0.0,2.0,0,2,0.25,0.16666666666666666,0.4166666666666667,12,13,10,2,8,5
0,0,0,1,0,0,0,0,0,0,0,1,2001-02-10 00:00:00,Man City,Tottenham,0,1,-1.0,0.0,0.0,0.0,Steve Dunn,11.0,11.0,4.0,4.0,7.0,3.0,17.0,10.0,1.0,0.0,0.0,0.0,1.0,0,1,0.18181818181818182,0.18181818181818182,0.36363636363636365,12,13,10,2,8,8
0,0,0,0,1,0,1,0,0,0,0,0,2001-02-25 00:00:00,Man United,Arsenal,6,1,1.0,5.0,1.0,1.0,Paul Durkin,16.0,6.0,9.0,2.0,3.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0,7,0.09090909090909091,0.4090909090909091,0.5,12,13,10,2,11,8
1,0,0,0,0,0,0,0,0,0,0,1,2001-03-31 01:00:00,Arsenal,Tottenham,2,0,1.0,0.0,0.0,0.0,Paul Durkin,25.0,4.0,19.0,3.0,12.0,2.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0,2,0.10344827586206896,0.6551724137931034,0.7586206896551724,15,13,10,2,11,8
0,0,1,0,0,0,0,0,0,0,1,0,2001-03-31 01:00:00,Liverpool,Man United,2,0,1.0,2.0,0.0,1.0,Graham Poll,15.0,9.0,6.0,3.0,6.0,4.0,8.0,8.0,1.0,1.0,1.0,0.0,2.0,0,2,0.125,0.25,0.375,15,13,13,2,11,8
0,0,0,1,0,0,1,0,0,0,0,0,2001-04-11 01:00:00,Man City,Arsenal,0,4,-1.0,0.0,4.0,-1.0,Neale Barry,7.0,15.0,2.0,8.0,7.0,3.0,10.0,8.0,2.0,0.0,0.0,0.0,2.0,0,4,0.36363636363636365,0.09090909090909091,0.45454545454545453,18,13,13,2,11,8
0,0,0,0,0,1,0,1,0,0,0,0,2001-04-17 01:00:00,Tottenham,Chelsea,0,3,-1.0,0.0,1.0,-1.0,Graham Barber,5.0,16.0,1.0,10.0,2.0,5.0,14.0,11.0,2.0,2.0,1.0,0.0,4.0,1,3,0.47619047619047616,0.047619047619047616,0.5238095238095238,18,16,13,2,11,8
0,0,0,0,1,0,0,0,0,1,0,0,2001-04-21 01:00:00,Man United,Man City,1,1,0.0,0.0,0.0,0.0,David Ellaray,13.0,6.0,6.0,4.0,3.0,2.0,14.0,20.0,0.0,0.0,1.0,0.0,0.0,0,2,0.21052631578947367,0.3157894736842105,0.5263157894736842,18,16,13,3,12,8
