HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,0,0,0,0,1,0,1,0,0,0,0,2015-01-01 00:00:00,Tottenham,Chelsea,5,3,H,3.0,1.0,H,P Dowd,11.0,19.0,8.0,7.0,5.0,3.0,14.0,10.0,3.0,1.0,0.0,0.0,4.0,1,8,0.23333333333333334,0.26666666666666666,0.5,3,11,4,11,8,5
0,0,0,1,0,0,1,0,0,0,0,0,2015-01-18 00:00:00,Man City,Arsenal,0,2,A,0.0,1.0,A,M Dean,12.0,9.0,4.0,3.0,16.0,3.0,12.0,5.0,3.0,3.0,0.0,0.0,6.0,1,2,0.14285714285714285,0.19047619047619047,0.3333333333333333,6,11,4,11,8,5
0,1,0,0,0,0,0,0,0,1,0,0,2015-01-31 00:00:00,Chelsea,Man City,1,1,D,1.0,1.0,D,M Clattenburg,3.0,10.0,2.0,5.0,1.0,4.0,12.0,14.0,0.0,2.0,0.0,0.0,2.0,0,2,0.38461538461538464,0.15384615384615385,0.5384615384615384,6,12,4,12,8,5
0,0,0,0,0,1,1,0,0,0,0,0,2015-02-07 00:00:00,Tottenham,Arsenal,2,1,H,0.0,1.0,A,M Atkinson,23.0,7.0,8.0,3.0,10.0,3.0,8.0,12.0,3.0,5.0,0.0,0.0,8.0,1,3,0.1,0.26666666666666666,0.36666666666666664,6,12,4,12,8,8
0,0,1,0,0,0,0,0,0,0,0,1,2015-02-10 00:00:00,Liverpool,Tottenham,3,2,H,1.0,1.0,D,P Dowd,16.0,14.0,7.0,5.0,5.0,7.0,13.0,17.0,3.0,6.0,0.0,0.0,9.0,1,5,0.16666666666666666,0.23333333333333334,0.4,6,12,7,12,8,8
0,0,1,0,0,0,0,0,0,1,0,0,2015-03-01 00:00:00,Liverpool,Man City,2,1,H,1.0,1.0,D,M Clattenburg,11.0,8.0,5.0,1.0,3.0,0.0,8.0,16.0,1.0,3.0,0.0,0.0,4.0,1,3,0.05263157894736842,0.2631578947368421,0.3157894736842105,6,12,10,12,8,8
0,0,0,0,1,0,0,0,0,0,0,1,2015-03-15 00:00:00,Man United,Tottenham,3,0,H,3.0,0.0,H,M Clattenburg,11.0,5.0,3.0,1.0,4.0,2.0,12.0,10.0,1.0,1.0,0.0,0.0,2.0,0,3,0.0625,0.1875,0.25,6,12,10,12,11,8
0,0,1,0,0,0,0,0,0,0,1,0,2015-03-22 00:00:00,Liverpool,Man United,1,2,A,0.0,1.0,A,M Atkinson,7.0,6.0,1.0,4.0,2.0,3.0,14.0,17.0,2.0,2.0,1.0,0.0,4.0,1,3,0.3076923076923077,0.07692307692307693,0.38461538461538464,6,12,10,12,14,8
1,0,0,0,0,0,0,0,1,0,0,0,2015-04-04 01:00:00,Arsenal,Liverpool,4,1,H,3.0,0.0,H,A Taylor,16.0,13.0,10.0,2.0,6.0,5.0,7.0,9.0,1.0,0.0,0.0,1.0,1.0,0,5,0.06896551724137931,0.3448275862068966,0.41379310344827586,9,12,10,12,14,8
0,0,0,0,1,0,0,0,0,1,0,0,2015-04-12 01:00:00,Man United,Man City,4,2,H,2.0,1.0,H,M Clattenburg,11.0,10.0,7.0,3.0,1.0,5.0,9.0,16.0,0.0,3.0,0.0,0.0,3.0,0,6,0.14285714285714285,0.3333333333333333,0.47619047619047616,9,12,10,12,17,8
0,1,0,0,0,0,0,0,0,0,1,0,2015-04-18 01:00:00,Chelsea,Man United,1,0,H,1.0,0.0,H,M Dean,7.0,15.0,2.0,2.0,3.0,7.0,13.0,11.0,7.0,1.0,0.0,0.0,8.0,1,1,0.09090909090909091,0.09090909090909091,0.18181818181818182,9,15,10,12,17,8
1,0,0,0,0,0,0,1,0,0,0,0,2015-04-26 01:00:00,Arsenal,Chelsea,0,0,D,0.0,0.0,D,M Oliver,12.0,7.0,1.0,3.0,6.0,2.0,17.0,11.0,4.0,3.0,0.0,0.0,7.0,1,0,0.15789473684210525,0.05263157894736842,0.21052631578947367,10,16,10,12,17,8
0,0,0,0,0,1,0,0,0,1,0,0,2015-05-03 01:00:00,Tottenham,Man City,0,1,A,0.0,1.0,A,A Marriner,21.0,15.0,5.0,4.0,8.0,7.0,6.0,11.0,3.0,4.0,0.0,0.0,7.0,1,1,0.1111111111111111,0.1388888888888889,0.25,10,16,10,15,17,8
0,1,0,0,0,0,0,0,1,0,0,0,2015-05-10 01:00:00,Chelsea,Liverpool,1,1,D,1.0,1.0,D,A Marriner,8.0,15.0,3.0,4.0,6.0,4.0,13.0,11.0,4.0,3.0,0.0,0.0,7.0,1,2,0.17391304347826086,0.13043478260869565,0.30434782608695654,10,17,11,15,17,8
0,0,0,0,1,0,1,0,0,0,0,0,2015-05-17 01:00:00,Man United,Arsenal,1,1,D,1.0,0.0,H,M Dean,12.0,5.0,4.0,3.0,5.0,5.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0,2,0.17647058823529413,0.23529411764705882,0.4117647058823529,11,17,11,15,18,8
