HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,0,1,0,0,0,0,1,0,0,0,0,2007-01-20 00:00:00,Liverpool,Chelsea,2,0,1.0,2.0,0.0,1.0,R Styles,17.0,11.0,8.0,3.0,3.0,7.0,10.0,17.0,0.0,1.0,0.0,0.0,1.0,0,2,0.10714285714285714,0.2857142857142857,0.39285714285714285,10,8,12,3,10,6
1,0,0,0,0,0,0,0,0,0,1,0,2007-01-21 00:00:00,Arsenal,Man United,2,1,1.0,0.0,0.0,0.0,S Bennett,18.0,10.0,11.0,6.0,8.0,6.0,13.0,11.0,1.0,3.0,0.0,0.0,4.0,1,3,0.21428571428571427,0.39285714285714285,0.6071428571428571,13,8,12,3,10,6
0,0,0,0,0,1,0,0,0,0,1,0,2007-02-04 00:00:00,Tottenham,Man United,0,4,-1.0,0.0,1.0,-1.0,M Clattenburg,10.0,12.0,5.0,7.0,5.0,7.0,8.0,16.0,2.0,3.0,0.0,0.0,5.0,1,4,0.3181818181818182,0.22727272727272727,0.5454545454545454,13,8,12,3,13,6
0,0,1,0,0,0,0,0,0,0,1,0,2007-03-03 00:00:00,Liverpool,Man United,0,1,-1.0,0.0,0.0,0.0,M Atkinson,15.0,5.0,8.0,3.0,12.0,2.0,11.0,12.0,2.0,2.0,0.0,1.0,4.0,1,1,0.15,0.4,0.55,13,8,12,3,16,6
0,0,0,1,0,0,0,1,0,0,0,0,2007-03-14 00:00:00,Man City,Chelsea,0,1,-1.0,0.0,1.0,-1.0,A Wiley,8.0,5.0,2.0,3.0,5.0,4.0,10.0,13.0,3.0,2.0,0.0,0.0,5.0,1,1,0.23076923076923078,0.15384615384615385,0.38461538461538464,13,11,12,3,16,6
0,0,1,0,0,0,1,0,0,0,0,0,2007-03-31 01:00:00,Liverpool,Arsenal,4,1,1.0,2.0,0.0,1.0,S Bennett,12.0,11.0,7.0,3.0,2.0,7.0,17.0,8.0,1.0,3.0,0.0,0.0,4.0,1,5,0.13043478260869565,0.30434782608695654,0.43478260869565216,13,11,15,3,16,6
0,1,0,0,0,0,0,0,0,0,0,1,2007-04-07 01:00:00,Chelsea,Tottenham,1,0,1.0,0.0,0.0,0.0,R Styles,11.0,6.0,8.0,5.0,11.0,7.0,13.0,11.0,2.0,1.0,0.0,0.0,3.0,0,1,0.29411764705882354,0.47058823529411764,0.7647058823529411,13,14,15,3,16,6
0,0,0,1,0,0,0,0,1,0,0,0,2007-04-14 01:00:00,Man City,Liverpool,0,0,0.0,0.0,0.0,0.0,U Rennie,7.0,11.0,1.0,3.0,4.0,4.0,12.0,15.0,1.0,2.0,0.0,0.0,3.0,0,0,0.16666666666666666,0.05555555555555555,0.2222222222222222,13,14,16,4,16,6
1,0,0,0,0,0,0,0,0,1,0,0,2007-04-17 01:00:00,Arsenal,Man City,3,1,1.0,1.0,1.0,0.0,M Halsey,12.0,9.0,10.0,6.0,7.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,4,0.2857142857142857,0.47619047619047616,0.7619047619047619,16,14,16,4,16,6
0,0,0,0,0,1,1,0,0,0,0,0,2007-04-21 01:00:00,Tottenham,Arsenal,2,2,0.0,1.0,0.0,1.0,M Dean,7.0,17.0,3.0,5.0,4.0,6.0,10.0,6.0,2.0,2.0,0.0,0.0,4.0,1,4,0.20833333333333334,0.125,0.3333333333333333,17,14,16,4,16,7
0,0,0,1,0,0,0,0,0,0,1,0,2007-05-05 01:00:00,Man City,Man United,0,1,-1.0,0.0,1.0,-1.0,R Styles,4.0,6.0,3.0,3.0,5.0,3.0,13.0,10.0,2.0,2.0,0.0,0.0,4.0,1,1,0.3,0.3,0.6,17,14,16,4,19,7
1,0,0,0,0,0,0,1,0,0,0,0,2007-05-06 01:00:00,Arsenal,Chelsea,1,1,0.0,1.0,0.0,1.0,A Wiley,7.0,9.0,4.0,4.0,3.0,7.0,19.0,13.0,1.0,2.0,0.0,1.0,3.0,0,2,0.25,0.25,0.5,18,15,16,4,19,7
0,1,0,0,0,0,0,0,0,0,1,0,2007-05-09 01:00:00,Chelsea,Man United,0,0,0.0,0.0,0.0,0.0,G Poll,15.0,5.0,10.0,0.0,8.0,1.0,12.0,20.0,3.0,4.0,0.0,0.0,7.0,1,0,0.0,0.5,0.5,18,16,16,4,20,7
0,0,0,0,0,1,0,0,0,1,0,0,2007-05-13 01:00:00,Tottenham,Man City,2,1,1.0,2.0,1.0,1.0,S Bennett,8.0,10.0,3.0,5.0,6.0,6.0,11.0,13.0,1.0,1.0,0.0,0.0,2.0,0,3,0.2777777777777778,0.16666666666666666,0.4444444444444444,18,16,16,4,20,10
