HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,1,0,0,0,0,1,0,0,0,0,0,2005-08-21 01:00:00,Chelsea,Arsenal,1,0,1.0,0.0,0.0,0.0,G Poll,9.0,9.0,6.0,3.0,3.0,7.0,17.0,21.0,2.0,3.0,0.0,0.0,5.0,1,1,0.16666666666666666,0.3333333333333333,0.5,0,3,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,2005-08-27 01:00:00,Tottenham,Chelsea,0,2,-1.0,0.0,1.0,-1.0,R Styles,11.0,13.0,6.0,7.0,2.0,5.0,16.0,12.0,3.0,2.0,1.0,0.0,5.0,1,2,0.2916666666666667,0.25,0.5416666666666666,0,6,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,2005-09-10 01:00:00,Man United,Man City,1,1,0.0,1.0,0.0,1.0,S Bennett,7.0,5.0,2.0,3.0,3.0,5.0,12.0,18.0,1.0,4.0,0.0,0.0,5.0,1,2,0.25,0.16666666666666666,0.4166666666666667,0,6,0,1,1,0
0,0,0,0,0,1,0,0,1,0,0,0,2005-09-10 01:00:00,Tottenham,Liverpool,0,0,0.0,0.0,0.0,0.0,H Webb,10.0,11.0,7.0,6.0,4.0,4.0,16.0,13.0,1.0,1.0,0.0,0.0,2.0,0,0,0.2857142857142857,0.3333333333333333,0.6190476190476191,0,6,1,1,1,1
0,0,1,0,0,0,0,0,0,0,1,0,2005-09-18 01:00:00,Liverpool,Man United,0,0,0.0,0.0,0.0,0.0,R Styles,9.0,4.0,3.0,1.0,4.0,2.0,24.0,15.0,2.0,2.0,0.0,0.0,4.0,1,0,0.07692307692307693,0.23076923076923078,0.3076923076923077,0,6,2,1,2,1
0,0,1,0,0,0,0,1,0,0,0,0,2005-10-02 01:00:00,Liverpool,Chelsea,1,4,-1.0,1.0,2.0,-1.0,G Poll,11.0,7.0,5.0,5.0,4.0,2.0,15.0,17.0,1.0,3.0,0.0,0.0,4.0,1,5,0.2777777777777778,0.2777777777777778,0.5555555555555556,0,9,2,1,2,1
1,0,0,0,0,0,0,0,0,1,0,0,2005-10-22 01:00:00,Arsenal,Man City,1,0,1.0,0.0,0.0,0.0,M Riley,4.0,7.0,2.0,4.0,4.0,3.0,24.0,17.0,3.0,5.0,0.0,0.0,8.0,1,1,0.36363636363636365,0.18181818181818182,0.5454545454545454,3,9,2,1,2,1
0,0,0,0,1,0,0,0,0,0,0,1,2005-10-22 01:00:00,Man United,Tottenham,1,1,0.0,1.0,0.0,1.0,U Rennie,13.0,9.0,9.0,7.0,7.0,8.0,15.0,12.0,2.0,3.0,0.0,0.0,5.0,1,2,0.3181818181818182,0.4090909090909091,0.7272727272727273,3,9,2,1,3,2
0,0,0,0,0,1,1,0,0,0,0,0,2005-10-29 01:00:00,Tottenham,Arsenal,1,1,0.0,1.0,0.0,1.0,S Bennett,11.0,10.0,3.0,7.0,6.0,1.0,18.0,13.0,4.0,2.0,0.0,0.0,6.0,1,2,0.3333333333333333,0.14285714285714285,0.47619047619047616,4,9,2,1,3,3
0,0,0,0,1,0,0,1,0,0,0,0,2005-11-06 00:00:00,Man United,Chelsea,1,0,1.0,1.0,0.0,1.0,G Poll,10.0,21.0,5.0,11.0,5.0,9.0,19.0,14.0,3.0,4.0,0.0,0.0,7.0,1,1,0.3548387096774194,0.16129032258064516,0.5161290322580645,4,9,2,1,6,3
0,0,0,1,0,0,0,0,1,0,0,0,2005-11-26 00:00:00,Man City,Liverpool,0,1,-1.0,0.0,0.0,0.0,A Wiley,3.0,8.0,1.0,6.0,6.0,4.0,13.0,13.0,0.0,2.0,0.0,0.0,2.0,0,1,0.5454545454545454,0.09090909090909091,0.6363636363636364,4,9,5,1,6,3
1,0,0,0,0,0,0,1,0,0,0,0,2005-12-18 00:00:00,Arsenal,Chelsea,0,2,-1.0,0.0,1.0,-1.0,R Styles,7.0,11.0,5.0,8.0,5.0,5.0,13.0,18.0,3.0,4.0,0.0,0.0,7.0,1,2,0.4444444444444444,0.2777777777777778,0.7222222222222222,4,12,5,1,6,3
0,0,0,1,0,0,0,1,0,0,0,0,2005-12-28 00:00:00,Man City,Chelsea,0,1,-1.0,0.0,0.0,0.0,U Rennie,5.0,11.0,2.0,4.0,1.0,4.0,20.0,12.0,1.0,1.0,0.0,0.0,2.0,0,1,0.25,0.125,0.375,4,15,5,1,6,3
1,0,0,0,0,0,0,0,0,0,1,0,2006-01-03 00:00:00,Arsenal,Man United,0,0,0.0,0.0,0.0,0.0,G Poll,8.0,16.0,5.0,6.0,6.0,9.0,17.0,13.0,2.0,3.0,0.0,0.0,5.0,1,0,0.25,0.20833333333333334,0.4583333333333333,5,15,5,1,7,3
0,0,0,1,0,0,0,0,0,0,0,1,2006-01-04 00:00:00,Man City,Tottenham,0,2,-1.0,0.0,1.0,-1.0,A Wiley,13.0,8.0,3.0,2.0,12.0,8.0,8.0,11.0,2.0,2.0,0.0,0.0,4.0,1,2,0.09523809523809523,0.14285714285714285,0.23809523809523808,5,15,5,1,7,6
0,0,1,0,0,0,0,0,0,0,0,1,2006-01-14 00:00:00,Liverpool,Tottenham,1,0,1.0,0.0,0.0,0.0,D Gallagher,16.0,6.0,12.0,2.0,10.0,7.0,8.0,12.0,0.0,1.0,0.0,1.0,1.0,0,1,0.09090909090909091,0.5454545454545454,0.6363636363636364,5,15,8,1,7,6
0,0,0,1,0,0,0,0,0,0,1,0,2006-01-14 00:00:00,Man City,Man United,3,1,1.0,2.0,0.0,1.0,S Bennett,12.0,13.0,7.0,4.0,3.0,3.0,19.0,18.0,2.0,1.0,0.0,1.0,3.0,0,4,0.16,0.28,0.44,5,15,8,4,7,6
0,0,0,0,1,0,0,0,1,0,0,0,2006-01-22 00:00:00,Man United,Liverpool,1,0,1.0,0.0,0.0,0.0,M Riley,7.0,11.0,4.0,7.0,1.0,2.0,15.0,17.0,2.0,3.0,0.0,0.0,5.0,1,1,0.3888888888888889,0.2222222222222222,0.6111111111111112,5,15,8,4,10,6
0,1,0,0,0,0,0,0,1,0,0,0,2006-02-05 00:00:00,Chelsea,Liverpool,2,0,1.0,1.0,0.0,1.0,A Wiley,10.0,12.0,6.0,2.0,5.0,5.0,14.0,17.0,1.0,2.0,0.0,1.0,3.0,0,2,0.09090909090909091,0.2727272727272727,0.36363636363636365,5,18,8,4,10,6
0,0,1,0,0,0,1,0,0,0,0,0,2006-02-14 00:00:00,Liverpool,Arsenal,1,0,1.0,0.0,0.0,0.0,G Poll,22.0,6.0,9.0,2.0,13.0,1.0,12.0,15.0,0.0,1.0,0.0,0.0,1.0,0,1,0.07142857142857142,0.32142857142857145,0.39285714285714285,5,18,11,4,10,6
0,0,1,0,0,0,0,0,0,1,0,0,2006-02-26 00:00:00,Liverpool,Man City,1,0,1.0,1.0,0.0,1.0,D Gallagher,20.0,6.0,12.0,3.0,12.0,2.0,4.0,16.0,0.0,2.0,0.0,1.0,2.0,0,1,0.11538461538461539,0.46153846153846156,0.5769230769230769,5,18,14,4,10,6
0,1,0,0,0,0,0,0,0,0,0,1,2006-03-11 00:00:00,Chelsea,Tottenham,2,1,1.0,1.0,1.0,0.0,G Poll,13.0,4.0,10.0,3.0,4.0,4.0,11.0,16.0,2.0,0.0,0.0,0.0,2.0,0,3,0.17647058823529413,0.5882352941176471,0.7647058823529411,5,21,14,4,10,6
1,0,0,0,0,0,0,0,1,0,0,0,2006-03-12 00:00:00,Arsenal,Liverpool,2,1,1.0,1.0,0.0,1.0,S Bennett,11.0,8.0,4.0,3.0,5.0,0.0,8.0,18.0,0.0,2.0,0.0,1.0,2.0,0,3,0.15789473684210525,0.21052631578947367,0.3684210526315789,8,21,14,4,10,6
0,1,0,0,0,0,0,0,0,1,0,0,2006-03-25 00:00:00,Chelsea,Man City,2,0,1.0,2.0,0.0,1.0,R Styles,19.0,5.0,10.0,4.0,11.0,1.0,5.0,10.0,1.0,3.0,0.0,1.0,4.0,1,2,0.16666666666666666,0.4166666666666667,0.5833333333333334,8,24,14,4,10,6
0,0,0,0,0,1,0,0,0,1,0,0,2006-04-08 01:00:00,Tottenham,Man City,2,1,1.0,1.0,0.0,1.0,D Gallagher,23.0,14.0,19.0,6.0,8.0,5.0,4.0,16.0,0.0,3.0,0.0,0.0,3.0,0,3,0.16216216216216217,0.5135135135135135,0.6756756756756757,8,24,14,4,10,9
