HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,0,0,1.0,0,0,0,0,0,0.0,1,0,2012-04-30 01:00:00,1,0,1.0,1.0,0.0,1.0,12.0,4.0,5.0,2.0,8.0,8.0,11.0,14.0,3.0,2.0,0.0,0.0,5.0,1,1,0.125,0.3125,0.4375,13,7,9,22,20,9
0,0,1,0.0,0,0,0,1,0,0.0,0,0,2012-05-08 01:00:00,4,1,1.0,3.0,0.0,1.0,23.0,9.0,13.0,5.0,7.0,4.0,15.0,13.0,2.0,4.0,0.0,0.0,6.0,1,5,0.15625,0.40625,0.5625,13,7,12,22,20,9
0,0,0,0.0,1,0,0,0,0,0.0,0,1,2015-08-08 01:00:00,1,0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,4.0,1.0,2.0,12.0,12.0,2.0,3.0,0.0,0.0,5.0,1,1,0.2222222222222222,0.0555555555555555,0.2777777777777778,0,0,0,0,3,0
0,0,0,1.0,0,0,0,1,0,0.0,0,0,2015-08-16 01:00:00,3,0,1.0,1.0,0.0,1.0,18.0,10.0,8.0,3.0,5.0,1.0,19.0,13.0,4.0,2.0,0.0,0.0,6.0,1,3,0.1071428571428571,0.2857142857142857,0.3928571428571428,0,0,0,3,3,0
1,0,0,0.0,0,0,0,0,1,0.0,0,0,2015-08-24 01:00:00,0,0,0.0,0.0,0.0,0.0,19.0,15.0,5.0,8.0,7.0,8.0,2.0,13.0,1.0,4.0,0.0,0.0,5.0,1,0,0.2352941176470588,0.1470588235294117,0.3823529411764705,1,0,1,3,3,0
0,0,0,0.0,1,0,0,0,1,0.0,0,0,2015-09-12 01:00:00,3,1,1.0,0.0,0.0,0.0,9.0,8.0,3.0,4.0,4.0,4.0,6.0,11.0,1.0,2.0,0.0,0.0,3.0,0,4,0.2352941176470588,0.1764705882352941,0.4117647058823529,1,0,1,3,6,0
0,1,0,0.0,0,0,1,0,0,0.0,0,0,2015-09-19 01:00:00,2,0,1.0,0.0,0.0,0.0,22.0,9.0,7.0,2.0,5.0,5.0,12.0,11.0,3.0,1.0,0.0,2.0,4.0,1,2,0.064516129032258,0.2258064516129032,0.2903225806451613,1,3,1,3,6,0
0,0,0,0.0,0,1,0,0,0,1.0,0,0,2015-09-26 01:00:00,4,1,1.0,1.0,1.0,0.0,15.0,22.0,8.0,8.0,5.0,9.0,17.0,6.0,5.0,1.0,0.0,0.0,6.0,1,5,0.2162162162162162,0.2162162162162162,0.4324324324324324,1,3,1,3,6,3
1,0,0,0.0,0,0,0,0,0,0.0,1,0,2015-10-04 01:00:00,3,0,1.0,3.0,0.0,1.0,12.0,9.0,5.0,5.0,3.0,6.0,8.0,17.0,1.0,3.0,0.0,0.0,4.0,1,3,0.238095238095238,0.238095238095238,0.4761904761904761,4,3,1,3,6,3
0,0,0,0.0,0,1,0,0,1,0.0,0,0,2015-10-17 01:00:00,0,0,0.0,0.0,0.0,0.0,13.0,12.0,4.0,3.0,8.0,6.0,15.0,11.0,1.0,2.0,0.0,0.0,3.0,0,0,0.12,0.16,0.28,4,3,2,3,6,4
0,0,0,0.0,1,0,0,0,0,1.0,0,0,2015-10-25 01:00:00,0,0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,6.0,4.0,17.0,13.0,2.0,2.0,0.0,0.0,4.0,1,0,0.0833333333333333,0.0833333333333333,0.1666666666666666,4,3,2,4,7,4
0,1,0,0.0,0,0,0,0,1,0.0,0,0,2015-10-31 00:00:00,1,3,-1.0,1.0,1.0,0.0,8.0,16.0,2.0,7.0,1.0,7.0,9.0,21.0,1.0,4.0,0.0,0.0,5.0,1,4,0.2916666666666667,0.0833333333333333,0.375,4,3,5,4,7,4
1,0,0,0.0,0,0,0,0,0,0.0,0,1,2015-11-08 00:00:00,1,1,0.0,0.0,1.0,-1.0,10.0,14.0,4.0,4.0,7.0,6.0,12.0,17.0,0.0,1.0,0.0,0.0,1.0,0,2,0.1666666666666666,0.1666666666666666,0.3333333333333333,5,3,5,4,7,5
0,0,0,1.0,0,0,0,0,1,0.0,0,0,2015-11-21 00:00:00,1,4,-1.0,1.0,3.0,-1.0,11.0,14.0,3.0,9.0,11.0,5.0,5.0,13.0,0.0,3.0,0.0,0.0,3.0,0,5,0.36,0.12,0.48,5,3,8,4,7,5
0,0,0,0.0,0,1,0,1,0,0.0,0,0,2015-11-29 00:00:00,0,0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,1.0,4.0,4.0,14.0,9.0,4.0,2.0,0.0,0.0,6.0,1,0,0.0714285714285714,0.2857142857142857,0.3571428571428571,5,4,8,4,7,6
1,0,0,0.0,0,0,0,0,0,1.0,0,0,2015-12-21 00:00:00,2,1,1.0,2.0,0.0,1.0,8.0,20.0,5.0,6.0,4.0,8.0,5.0,16.0,0.0,2.0,0.0,0.0,2.0,0,3,0.2142857142857142,0.1785714285714285,0.3928571428571428,8,4,8,4,7,6
0,0,0,0.0,1,0,0,1,0,0.0,0,0,2015-12-28 00:00:00,0,0,0.0,0.0,0.0,0.0,12.0,8.0,2.0,3.0,5.0,3.0,16.0,6.0,4.0,2.0,0.0,0.0,6.0,1,0,0.15,0.1,0.25,8,5,8,4,8,6
0,0,1,0.0,0,0,1,0,0,0.0,0,0,2016-01-13 00:00:00,3,3,0.0,2.0,2.0,0.0,22.0,14.0,6.0,5.0,9.0,3.0,9.0,7.0,2.0,0.0,0.0,0.0,2.0,0,6,0.1388888888888889,0.1666666666666666,0.3055555555555556,9,5,9,4,8,6
0,0,1,0.0,0,0,0,0,0,0.0,1,0,2016-01-17 00:00:00,0,1,-1.0,0.0,0.0,0.0,19.0,7.0,4.0,1.0,5.0,4.0,6.0,18.0,0.0,2.0,0.0,0.0,2.0,0,1,0.0384615384615384,0.1538461538461538,0.1923076923076923,9,5,9,4,11,6
1,0,0,0.0,0,0,0,1,0,0.0,0,0,2016-01-24 00:00:00,0,1,-1.0,0.0,1.0,-1.0,9.0,12.0,1.0,6.0,6.0,7.0,14.0,13.0,1.0,3.0,1.0,0.0,4.0,1,1,0.2857142857142857,0.0476190476190476,0.3333333333333333,9,8,9,4,11,6
0,1,0,0.0,0,0,0,0,0,0.0,1,0,2016-02-07 00:00:00,1,1,0.0,0.0,0.0,0.0,16.0,17.0,5.0,7.0,10.0,11.0,6.0,9.0,0.0,3.0,0.0,0.0,3.0,0,2,0.2121212121212121,0.1515151515151515,0.3636363636363636,9,9,9,4,12,6
0,0,0,1.0,0,0,0,0,0,0.0,0,1,2016-02-14 00:00:00,1,2,-1.0,0.0,0.0,0.0,19.0,6.0,4.0,3.0,7.0,1.0,12.0,17.0,1.0,3.0,0.0,0.0,4.0,1,3,0.12,0.16,0.28,9,9,9,4,12,9
0,0,0,0.0,1,0,1,0,0,0.0,0,0,2016-02-28 00:00:00,3,2,1.0,2.0,1.0,1.0,7.0,13.0,5.0,5.0,2.0,3.0,21.0,15.0,4.0,3.0,0.0,0.0,7.0,1,5,0.25,0.25,0.5,9,9,9,4,15,9
0,0,1,0.0,0,0,0,0,0,1.0,0,0,2016-03-02 00:00:00,3,0,1.0,2.0,0.0,1.0,11.0,4.0,7.0,2.0,3.0,2.0,14.0,14.0,0.0,1.0,0.0,0.0,1.0,0,3,0.1333333333333333,0.4666666666666667,0.6,9,9,12,4,15,9
0,0,0,0.0,0,1,1,0,0,0.0,0,0,2016-03-05 00:00:00,2,2,0.0,0.0,1.0,-1.0,26.0,10.0,11.0,4.0,9.0,2.0,9.0,10.0,2.0,2.0,0.0,1.0,4.0,1,4,0.1111111111111111,0.3055555555555556,0.4166666666666667,10,9,12,4,15,10
0,0,0,1.0,0,0,0,0,0,0.0,1,0,2016-03-20 00:00:00,0,1,-1.0,0.0,1.0,-1.0,26.0,5.0,2.0,3.0,11.0,5.0,9.0,12.0,1.0,1.0,0.0,0.0,2.0,0,1,0.0967741935483871,0.064516129032258,0.1612903225806451,10,9,12,4,18,10
0,0,1,0.0,0,0,0,0,0,0.0,0,1,2016-04-02 01:00:00,1,1,0.0,0.0,0.0,0.0,15.0,18.0,7.0,5.0,12.0,9.0,11.0,11.0,2.0,0.0,0.0,0.0,2.0,0,2,0.1515151515151515,0.2121212121212121,0.3636363636363636,10,9,13,4,18,11
0,0,0,0.0,0,1,0,0,0,0.0,1,0,2016-04-10 01:00:00,3,0,1.0,0.0,0.0,0.0,16.0,5.0,8.0,1.0,2.0,7.0,10.0,10.0,3.0,3.0,0.0,0.0,6.0,1,3,0.0476190476190476,0.3809523809523809,0.4285714285714285,10,9,13,4,18,14
0,1,0,0.0,0,0,0,0,0,1.0,0,0,2016-04-16 01:00:00,0,3,-1.0,0.0,1.0,-1.0,11.0,11.0,4.0,8.0,11.0,3.0,12.0,15.0,2.0,3.0,1.0,0.0,5.0,1,3,0.3636363636363636,0.1818181818181818,0.5454545454545454,10,9,13,7,18,14
0,1,0,0.0,0,0,0,0,0,0.0,0,1,2016-05-02 01:00:00,2,2,0.0,0.0,2.0,-1.0,13.0,16.0,5.0,5.0,7.0,8.0,9.0,20.0,3.0,9.0,0.0,0.0,12.0,1,4,0.1724137931034483,0.1724137931034483,0.3448275862068966,10,10,13,7,18,15
0,0,0,1.0,0,0,1,0,0,0.0,0,0,2016-05-08 01:00:00,2,2,0.0,1.0,1.0,0.0,14.0,5.0,3.0,2.0,7.0,2.0,16.0,10.0,2.0,1.0,0.0,0.0,3.0,0,4,0.1052631578947368,0.1578947368421052,0.2631578947368421,11,10,13,8,18,15
0,0,1,0.0,0,0,0,1,0,0.0,0,0,2016-05-11 01:00:00,1,1,0.0,0.0,1.0,-1.0,28.0,13.0,9.0,7.0,7.0,3.0,11.0,12.0,3.0,1.0,0.0,0.0,4.0,1,2,0.1707317073170731,0.2195121951219512,0.3902439024390244,11,11,14,8,18,15
0,1,0,0.0,0,0,0,0,1,0.0,0,0,2020-09-20 17:30:00,0,2,-1.0,0.0,0.0,0.0,5.0,18.0,3.0,6.0,1.0,11.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0,2,0.2608695652173913,0.1304347826086956,0.391304347826087,0,0,3,0,0,0
0,0,1,0.0,0,0,1,0,0,0.0,0,0,2020-09-28 21:00:00,3,1,1.0,2.0,1.0,1.0,21.0,4.0,8.0,3.0,7.0,3.0,11.0,7.0,2.0,2.0,0.0,0.0,4.0,1,4,0.12,0.32,0.44,0,0,6,0,0,0
0,0,0,0.0,1,0,0,0,0,0.0,0,1,2020-10-04 17:30:00,1,6,-1.0,1.0,4.0,-1.0,5.0,22.0,2.0,8.0,2.0,4.0,14.0,10.0,2.0,1.0,1.0,0.0,3.0,0,7,0.2962962962962963,0.074074074074074,0.3703703703703703,0,0,6,0,0,3
0,0,0,1.0,0,0,1,0,0,0.0,0,0,2020-10-17 18:30:00,1,0,1.0,1.0,0.0,1.0,13.0,11.0,5.0,3.0,6.0,6.0,15.0,10.0,4.0,1.0,0.0,0.0,5.0,1,1,0.125,0.2083333333333333,0.3333333333333333,0,0,6,3,0,3
0,0,0,0.0,1,0,0,1,0,0.0,0,0,2020-10-24 18:30:00,0,0,0.0,0.0,0.0,0.0,14.0,6.0,4.0,1.0,9.0,6.0,8.0,6.0,3.0,1.0,0.0,0.0,4.0,1,0,0.05,0.2,0.25,0,1,6,3,1,3
0,0,0,0.0,1,0,1,0,0,0.0,0,0,2020-11-01 16:30:00,0,1,-1.0,0.0,0.0,0.0,8.0,7.0,2.0,2.0,6.0,3.0,12.0,12.0,3.0,3.0,0.0,0.0,6.0,1,1,0.1333333333333333,0.1333333333333333,0.2666666666666666,3,1,6,3,1,3
0,0,0,1.0,0,0,0,0,1,0.0,0,0,2020-11-08 16:30:00,1,1,0.0,1.0,1.0,0.0,7.0,10.0,2.0,3.0,1.0,2.0,19.0,11.0,3.0,1.0,0.0,0.0,4.0,1,2,0.1764705882352941,0.1176470588235294,0.2941176470588235,3,1,7,4,1,3
0,0,0,0.0,0,1,0,0,0,1.0,0,0,2020-11-21 17:30:00,2,0,1.0,1.0,0.0,1.0,4.0,22.0,2.0,5.0,0.0,10.0,13.0,19.0,2.0,2.0,0.0,0.0,4.0,1,2,0.1923076923076923,0.0769230769230769,0.2692307692307692,3,1,7,4,1,6
0,1,0,0.0,0,0,0,0,0,0.0,0,1,2020-11-29 16:30:00,0,0,0.0,0.0,0.0,0.0,13.0,5.0,3.0,1.0,3.0,3.0,20.0,9.0,4.0,2.0,0.0,0.0,6.0,1,0,0.0555555555555555,0.1666666666666666,0.2222222222222222,3,2,7,4,1,7
0,0,0,0.0,0,1,1,0,0,0.0,0,0,2020-12-06 16:30:00,2,0,1.0,2.0,0.0,1.0,6.0,11.0,3.0,2.0,3.0,9.0,16.0,12.0,1.0,2.0,0.0,0.0,3.0,0,2,0.1176470588235294,0.1764705882352941,0.2941176470588235,3,2,7,4,1,10
0,0,0,0.0,1,0,0,0,0,1.0,0,0,2020-12-12 17:30:00,0,0,0.0,0.0,0.0,0.0,11.0,9.0,2.0,2.0,4.0,3.0,13.0,6.0,1.0,1.0,0.0,0.0,2.0,0,0,0.1,0.1,0.2,3,2,7,5,2,10
0,0,1,0.0,0,0,0,0,0,0.0,0,1,2020-12-16 20:00:00,2,1,1.0,1.0,1.0,0.0,17.0,8.0,11.0,2.0,7.0,4.0,8.0,9.0,0.0,2.0,0.0,0.0,2.0,0,3,0.08,0.44,0.52,3,2,10,5,2,10
1,0,0,0.0,0,0,0,1,0,0.0,0,0,2020-12-26 17:30:00,3,1,1.0,2.0,0.0,1.0,15.0,19.0,7.0,3.0,7.0,9.0,13.0,10.0,2.0,1.0,0.0,0.0,3.0,0,4,0.088235294117647,0.2058823529411764,0.2941176470588235,6,2,10,5,2,10
0,1,0,0.0,0,0,0,0,0,1.0,0,0,2021-01-03 16:30:00,1,3,-1.0,0.0,3.0,-1.0,9.0,18.0,2.0,6.0,5.0,3.0,11.0,10.0,3.0,1.0,0.0,0.0,4.0,1,4,0.2222222222222222,0.074074074074074,0.2962962962962963,6,2,10,8,2,10
0,0,1,0.0,0,0,0,0,0,0.0,1,0,2021-01-17 16:30:00,0,0,0.0,0.0,0.0,0.0,17.0,8.0,3.0,4.0,7.0,3.0,15.0,6.0,2.0,1.0,0.0,0.0,3.0,0,0,0.16,0.12,0.28,6,2,11,8,3,10
0,0,0,0.0,0,1,0,0,1,0.0,0,0,2021-01-28 20:00:00,1,3,-1.0,0.0,1.0,-1.0,3.0,14.0,2.0,7.0,1.0,2.0,9.0,11.0,1.0,2.0,0.0,0.0,3.0,0,4,0.4117647058823529,0.1176470588235294,0.5294117647058824,6,2,14,8,3,10
1,0,0,0.0,0,0,0,0,0,0.0,1,0,2021-01-30 17:30:00,0,0,0.0,0.0,0.0,0.0,17.0,14.0,3.0,3.0,4.0,7.0,9.0,16.0,1.0,3.0,0.0,0.0,4.0,1,0,0.0967741935483871,0.0967741935483871,0.1935483870967742,7,2,14,8,4,10
0,0,0,0.0,0,1,0,1,0,0.0,0,0,2021-02-04 20:00:00,0,1,-1.0,0.0,1.0,-1.0,7.0,18.0,2.0,2.0,2.0,7.0,20.0,14.0,2.0,3.0,0.0,0.0,5.0,1,1,0.08,0.08,0.16,7,5,14,8,4,10
0,0,1,0.0,0,0,0,0,0,1.0,0,0,2021-02-07 16:30:00,1,4,-1.0,0.0,0.0,0.0,8.0,8.0,3.0,5.0,6.0,1.0,13.0,8.0,2.0,1.0,0.0,0.0,3.0,0,5,0.3125,0.1875,0.5,7,5,14,11,4,10
0,0,0,1.0,0,0,0,0,0,0.0,0,1,2021-02-13 17:30:00,3,0,1.0,1.0,0.0,1.0,15.0,7.0,6.0,3.0,4.0,2.0,12.0,13.0,1.0,3.0,0.0,0.0,4.0,1,3,0.1363636363636363,0.2727272727272727,0.4090909090909091,7,5,14,14,4,10
1,0,0,0.0,0,0,0,0,0,1.0,0,0,2021-02-21 16:30:00,0,1,-1.0,0.0,1.0,-1.0,7.0,15.0,1.0,3.0,1.0,3.0,11.0,9.0,2.0,2.0,0.0,0.0,4.0,1,1,0.1363636363636363,0.0454545454545454,0.1818181818181818,7,5,14,17,4,10
0,1,0,0.0,0,0,0,0,0,0.0,1,0,2021-02-28 16:30:00,0,0,0.0,0.0,0.0,0.0,18.0,11.0,6.0,4.0,3.0,4.0,11.0,12.0,1.0,2.0,0.0,0.0,3.0,0,0,0.1379310344827586,0.2068965517241379,0.3448275862068966,7,6,14,17,5,10
0,0,1,0.0,0,0,0,1,0,0.0,0,0,2021-03-04 20:15:00,0,1,-1.0,0.0,1.0,-1.0,7.0,11.0,1.0,5.0,5.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2777777777777778,0.0555555555555555,0.3333333333333333,7,9,14,17,5,10
0,0,0,1.0,0,0,0,0,0,0.0,1,0,2021-03-07 16:30:00,0,2,-1.0,0.0,1.0,-1.0,23.0,8.0,6.0,6.0,6.0,2.0,9.0,12.0,0.0,3.0,0.0,0.0,3.0,0,2,0.1935483870967742,0.1935483870967742,0.3870967741935484,7,9,14,17,8,10
1,0,0,0.0,0,0,0,0,0,0.0,0,1,2021-03-14 16:30:00,2,1,1.0,1.0,1.0,0.0,13.0,6.0,3.0,3.0,6.0,3.0,12.0,14.0,1.0,2.0,0.0,1.0,3.0,0,3,0.1578947368421052,0.1578947368421052,0.3157894736842105,10,9,14,17,8,10
1,0,0,0.0,0,0,0,0,1,0.0,0,0,2021-04-03 21:00:00,0,3,-1.0,0.0,0.0,0.0,3.0,16.0,2.0,7.0,1.0,2.0,10.0,10.0,1.0,1.0,0.0,0.0,2.0,0,3,0.3684210526315789,0.1052631578947368,0.4736842105263157,10,9,17,17,8,10
0,0,0,0.0,0,1,0,0,0,0.0,1,0,2021-04-11 17:30:00,1,3,-1.0,1.0,0.0,1.0,12.0,12.0,3.0,7.0,7.0,5.0,11.0,15.0,1.0,5.0,0.0,0.0,6.0,1,4,0.2916666666666667,0.125,0.4166666666666667,10,9,17,17,11,10
0,0,0,1.0,0,0,0,1,0,0.0,0,0,2021-05-08 18:30:00,1,2,-1.0,1.0,0.0,1.0,16.0,12.0,4.0,5.0,6.0,2.0,12.0,10.0,2.0,0.0,0.0,0.0,2.0,0,3,0.1785714285714285,0.1428571428571428,0.3214285714285714,10,12,17,17,11,10
0,1,0,0.0,0,0,1,0,0,0.0,0,0,2021-05-12 21:15:00,0,1,-1.0,0.0,1.0,-1.0,19.0,5.0,5.0,2.0,9.0,1.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0833333333333333,0.2083333333333333,0.2916666666666667,13,12,17,17,11,10
0,0,0,0.0,1,0,0,0,1,0.0,0,0,2021-05-13 21:15:00,2,4,-1.0,1.0,2.0,-1.0,18.0,17.0,3.0,8.0,6.0,4.0,10.0,12.0,3.0,0.0,0.0,0.0,3.0,0,6,0.2285714285714285,0.0857142857142857,0.3142857142857143,13,12,20,17,11,10
1,0,0,0.0,0,0,0,0,0,1.0,0,0,2018-08-12 01:00:00,0,2,-1.0,0.0,1.0,-1.0,9.0,17.0,3.0,8.0,2.0,9.0,11.0,14.0,2.0,2.0,0.0,0.0,4.0,1,2,0.3076923076923077,0.1153846153846153,0.4230769230769231,0,0,0,3,0,0
0,1,0,0.0,0,0,1,0,0,0.0,0,0,2018-08-18 01:00:00,3,2,1.0,2.0,2.0,0.0,24.0,15.0,11.0,6.0,5.0,1.0,12.0,9.0,0.0,2.0,0.0,0.0,2.0,0,5,0.1538461538461538,0.282051282051282,0.4358974358974359,0,3,0,3,0,0
0,0,0,0.0,1,0,0,0,0,0.0,0,1,2018-08-27 01:00:00,0,3,-1.0,0.0,0.0,0.0,23.0,9.0,5.0,5.0,5.0,2.0,11.0,16.0,2.0,4.0,0.0,0.0,6.0,1,3,0.15625,0.15625,0.3125,0,3,0,3,0,3
0,0,0,0.0,0,1,0,0,1,0.0,0,0,2018-09-15 01:00:00,1,2,-1.0,0.0,1.0,-1.0,11.0,17.0,3.0,10.0,5.0,4.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0,3,0.3571428571428571,0.1071428571428571,0.4642857142857143,0,3,3,3,0,3
0,1,0,0.0,0,0,0,0,1,0.0,0,0,2018-09-29 01:00:00,1,1,0.0,1.0,0.0,1.0,10.0,13.0,4.0,6.0,4.0,4.0,7.0,9.0,0.0,2.0,0.0,0.0,2.0,0,2,0.2608695652173913,0.1739130434782608,0.4347826086956521,0,4,4,3,0,3
0,0,1,0.0,0,0,0,0,0,1.0,0,0,2018-10-07 01:00:00,0,0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,2.0,2.0,6.0,10.0,10.0,1.0,3.0,0.0,0.0,4.0,1,0,0.1538461538461538,0.1538461538461538,0.3076923076923077,0,4,5,4,0,3
0,1,0,0.0,0,0,0,0,0,0.0,1,0,2018-10-20 01:00:00,2,2,0.0,1.0,0.0,1.0,21.0,7.0,6.0,4.0,5.0,3.0,9.0,17.0,2.0,5.0,0.0,0.0,7.0,1,4,0.1428571428571428,0.2142857142857142,0.3571428571428571,0,5,5,4,1,3
0,0,0,0.0,0,1,0,0,0,1.0,0,0,2018-10-29 00:00:00,0,1,-1.0,0.0,1.0,-1.0,4.0,13.0,1.0,6.0,3.0,6.0,13.0,13.0,2.0,2.0,0.0,0.0,4.0,1,1,0.3529411764705882,0.0588235294117647,0.4117647058823529,0,5,5,7,1,3
1,0,0,0.0,0,0,0,0,1,0.0,0,0,2018-11-03 00:00:00,1,1,0.0,0.0,0.0,0.0,12.0,13.0,4.0,4.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,2.0,0,2,0.16,0.16,0.32,1,5,6,7,1,3
0,0,0,1.0,0,0,0,0,0,0.0,1,0,2018-11-11 00:00:00,3,1,1.0,1.0,0.0,1.0,17.0,6.0,5.0,1.0,5.0,1.0,12.0,12.0,1.0,1.0,0.0,0.0,2.0,0,4,0.0434782608695652,0.217391304347826,0.2608695652173913,1,5,6,10,1,3
0,0,0,0.0,0,1,0,1,0,0.0,0,0,2018-11-24 00:00:00,3,1,1.0,2.0,0.0,1.0,18.0,13.0,9.0,2.0,4.0,4.0,19.0,12.0,0.0,3.0,0.0,0.0,3.0,0,4,0.064516129032258,0.2903225806451613,0.3548387096774194,1,5,6,10,1,6
1,0,0,0.0,0,0,0,0,0,0.0,0,1,2018-12-02 00:00:00,4,2,1.0,1.0,2.0,-1.0,22.0,11.0,7.0,6.0,8.0,5.0,15.0,17.0,3.0,3.0,0.0,1.0,6.0,1,6,0.1818181818181818,0.2121212121212121,0.3939393939393939,4,5,6,10,1,6
0,0,0,0.0,1,0,1,0,0,0.0,0,0,2018-12-05 00:00:00,2,2,0.0,1.0,1.0,0.0,10.0,9.0,7.0,4.0,4.0,4.0,13.0,10.0,3.0,3.0,0.0,0.0,6.0,1,4,0.2105263157894736,0.3684210526315789,0.5789473684210527,5,5,6,10,2,6
0,1,0,0.0,0,0,0,0,0,1.0,0,0,2018-12-08 00:00:00,2,0,1.0,1.0,0.0,1.0,8.0,14.0,5.0,4.0,1.0,13.0,12.0,11.0,2.0,0.0,0.0,0.0,2.0,0,2,0.1818181818181818,0.2272727272727272,0.4090909090909091,5,8,6,10,2,6
0,0,1,0.0,0,0,0,0,0,0.0,1,0,2018-12-16 00:00:00,3,1,1.0,1.0,1.0,0.0,36.0,6.0,11.0,2.0,13.0,2.0,6.0,14.0,0.0,2.0,0.0,0.0,2.0,0,4,0.0476190476190476,0.2619047619047619,0.3095238095238095,5,8,9,10,2,6
0,0,1,0.0,0,0,1,0,0,0.0,0,0,2018-12-29 00:00:00,5,1,1.0,4.0,1.0,1.0,15.0,8.0,10.0,2.0,5.0,3.0,8.0,13.0,1.0,2.0,0.0,0.0,3.0,0,6,0.0869565217391304,0.4347826086956521,0.5217391304347826,5,8,12,10,2,6
0,0,0,1.0,0,0,0,0,1,0.0,0,0,2019-01-03 00:00:00,2,1,1.0,1.0,0.0,1.0,9.0,7.0,4.0,5.0,2.0,1.0,12.0,7.0,4.0,2.0,0.0,0.0,6.0,1,3,0.3125,0.25,0.5625,5,8,12,13,2,6
0,0,0,0.0,0,1,0,0,0,0.0,1,0,2019-01-13 00:00:00,0,1,-1.0,0.0,1.0,-1.0,21.0,13.0,11.0,8.0,7.0,4.0,8.0,8.0,1.0,2.0,0.0,0.0,3.0,0,1,0.2352941176470588,0.3235294117647059,0.5588235294117647,5,8,12,13,5,6
1,0,0,0.0,0,0,0,1,0,0.0,0,0,2019-01-19 00:00:00,2,0,1.0,2.0,0.0,1.0,13.0,13.0,5.0,1.0,5.0,6.0,13.0,15.0,0.0,2.0,0.0,0.0,2.0,0,2,0.0384615384615384,0.1923076923076923,0.2307692307692307,8,8,12,13,5,6
0,0,0,1.0,0,0,1,0,0,0.0,0,0,2019-02-03 00:00:00,3,1,1.0,2.0,1.0,1.0,19.0,4.0,12.0,2.0,4.0,2.0,11.0,8.0,1.0,1.0,0.0,0.0,2.0,0,4,0.0869565217391304,0.5217391304347826,0.6086956521739131,8,8,12,16,5,6
0,0,0,1.0,0,0,0,1,0,0.0,0,0,2019-02-10 00:00:00,6,0,1.0,4.0,0.0,1.0,15.0,12.0,9.0,4.0,2.0,2.0,9.0,13.0,1.0,2.0,0.0,0.0,3.0,0,6,0.1481481481481481,0.3333333333333333,0.4814814814814814,8,8,12,19,5,6
0,0,0,0.0,1,0,0,0,1,0.0,0,0,2019-02-24 00:00:00,0,0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,1.0,3.0,7.0,15.0,17.0,1.0,3.0,0.0,0.0,4.0,1,0,0.0769230769230769,0.2307692307692307,0.3076923076923077,8,8,13,19,6,6
0,1,0,0.0,0,0,0,0,0,0.0,0,1,2019-02-27 00:00:00,2,0,1.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,2.0,2.0,7.0,14.0,1.0,1.0,0.0,0.0,2.0,0,2,0.0,0.05,0.05,8,11,13,19,6,6
0,0,0,0.0,0,1,1,0,0,0.0,0,0,2019-03-02 00:00:00,1,1,0.0,0.0,1.0,-1.0,10.0,9.0,3.0,4.0,3.0,4.0,15.0,14.0,3.0,2.0,0.0,1.0,5.0,1,2,0.2105263157894736,0.1578947368421052,0.3684210526315789,9,11,13,19,6,7
1,0,0,0.0,0,0,0,0,0,0.0,1,0,2019-03-10 00:00:00,2,0,1.0,1.0,0.0,1.0,14.0,14.0,3.0,4.0,5.0,2.0,12.0,18.0,2.0,2.0,0.0,0.0,4.0,1,2,0.1428571428571428,0.1071428571428571,0.25,12,11,13,19,6,7
0,0,1,0.0,0,0,0,0,0,0.0,0,1,2019-03-31 00:00:00,2,1,1.0,1.0,0.0,1.0,14.0,11.0,3.0,2.0,10.0,3.0,5.0,8.0,0.0,1.0,0.0,0.0,1.0,0,3,0.08,0.12,0.2,12,11,16,19,6,7
0,0,1,0.0,0,0,0,1,0,0.0,0,0,2019-04-14 01:00:00,2,0,1.0,0.0,0.0,0.0,15.0,6.0,7.0,3.0,9.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0,0,2,0.1428571428571428,0.3333333333333333,0.4761904761904761,12,11,19,19,6,7
