HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
1,0,0,0,0,0,0,0,0,1,0,0,2018-08-12 01:00:00,Arsenal,Man City,0,2,-1.0,0.0,1.0,-1.0,M Oliver,9.0,17.0,3.0,8.0,2.0,9.0,11.0,14.0,2.0,2.0,0.0,0.0,4.0,1,2,0.3076923076923077,0.11538461538461539,0.4230769230769231,0,0,0,3,0,0
0,1,0,0,0,0,1,0,0,0,0,0,2018-08-18 01:00:00,Chelsea,Arsenal,3,2,1.0,2.0,2.0,0.0,M Atkinson,24.0,15.0,11.0,6.0,5.0,1.0,12.0,9.0,0.0,2.0,0.0,0.0,2.0,0,5,0.15384615384615385,0.28205128205128205,0.4358974358974359,0,3,0,3,0,0
0,0,0,0,1,0,0,0,0,0,0,1,2018-08-27 01:00:00,Man United,Tottenham,0,3,-1.0,0.0,0.0,0.0,C Pawson,23.0,9.0,5.0,5.0,5.0,2.0,11.0,16.0,2.0,4.0,0.0,0.0,6.0,1,3,0.15625,0.15625,0.3125,0,3,0,3,0,3
0,0,0,0,0,1,0,0,1,0,0,0,2018-09-15 01:00:00,Tottenham,Liverpool,1,2,-1.0,0.0,1.0,-1.0,M Oliver,11.0,17.0,3.0,10.0,5.0,4.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0,3,0.35714285714285715,0.10714285714285714,0.4642857142857143,0,3,3,3,0,3
0,1,0,0,0,0,0,0,1,0,0,0,2018-09-29 01:00:00,Chelsea,Liverpool,1,1,0.0,1.0,0.0,1.0,A Marriner,10.0,13.0,4.0,6.0,4.0,4.0,7.0,9.0,0.0,2.0,0.0,0.0,2.0,0,2,0.2608695652173913,0.17391304347826086,0.43478260869565216,0,4,4,3,0,3
0,0,1,0,0,0,0,0,0,1,0,0,2018-10-07 01:00:00,Liverpool,Man City,0,0,0.0,0.0,0.0,0.0,M Atkinson,7.0,6.0,2.0,2.0,2.0,6.0,10.0,10.0,1.0,3.0,0.0,0.0,4.0,1,0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0,4,5,4,0,3
0,1,0,0,0,0,0,0,0,0,1,0,2018-10-20 01:00:00,Chelsea,Man United,2,2,0.0,1.0,0.0,1.0,M Dean,21.0,7.0,6.0,4.0,5.0,3.0,9.0,17.0,2.0,5.0,0.0,0.0,7.0,1,4,0.14285714285714285,0.21428571428571427,0.35714285714285715,0,5,5,4,1,3
0,0,0,0,0,1,0,0,0,1,0,0,2018-10-29 00:00:00,Tottenham,Man City,0,1,-1.0,0.0,1.0,-1.0,K Friend,4.0,13.0,1.0,6.0,3.0,6.0,13.0,13.0,2.0,2.0,0.0,0.0,4.0,1,1,0.35294117647058826,0.058823529411764705,0.4117647058823529,0,5,5,7,1,3
1,0,0,0,0,0,0,0,1,0,0,0,2018-11-03 00:00:00,Arsenal,Liverpool,1,1,0.0,0.0,0.0,0.0,A Marriner,12.0,13.0,4.0,4.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,2.0,0,2,0.16,0.16,0.32,1,5,6,7,1,3
0,0,0,1,0,0,0,0,0,0,1,0,2018-11-11 00:00:00,Man City,Man United,3,1,1.0,1.0,0.0,1.0,A Taylor,17.0,6.0,5.0,1.0,5.0,1.0,12.0,12.0,1.0,1.0,0.0,0.0,2.0,0,4,0.043478260869565216,0.21739130434782608,0.2608695652173913,1,5,6,10,1,3
0,0,0,0,0,1,0,1,0,0,0,0,2018-11-24 00:00:00,Tottenham,Chelsea,3,1,1.0,2.0,0.0,1.0,M Atkinson,18.0,13.0,9.0,2.0,4.0,4.0,19.0,12.0,0.0,3.0,0.0,0.0,3.0,0,4,0.06451612903225806,0.2903225806451613,0.3548387096774194,1,5,6,10,1,6
