HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,0,0,0,0,1,0,0,1,0,0,0,2004-08-14 01:00:00,Tottenham,Liverpool,1,1,0.0,0.0,1.0,-1.0,D Gallagher,14.0,16.0,7.0,8.0,3.0,8.0,17.0,11.0,3.0,1.0,0.0,0.0,4.0,1,2,0.26666666666666666,0.23333333333333334,0.5,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,2004-08-15 01:00:00,Chelsea,Man United,1,0,1.0,1.0,0.0,1.0,G Poll,8.0,11.0,5.0,3.0,2.0,3.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0.15789473684210525,0.2631578947368421,0.42105263157894735,0,3,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,2004-08-21 01:00:00,Liverpool,Man City,2,1,1.0,0.0,1.0,-1.0,G Poll,15.0,7.0,10.0,4.0,8.0,3.0,9.0,17.0,1.0,3.0,0.0,1.0,4.0,1,3,0.18181818181818182,0.45454545454545453,0.6363636363636364,0,3,4,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,2004-09-19 01:00:00,Chelsea,Tottenham,0,0,0.0,0.0,0.0,0.0,M Riley,20.0,6.0,8.0,3.0,9.0,6.0,16.0,13.0,1.0,2.0,0.0,0.0,3.0,0,0,0.11538461538461539,0.3076923076923077,0.4230769230769231,0,4,4,0,0,2
0,0,0,0,1,0,0,0,1,0,0,0,2004-09-20 01:00:00,Man United,Liverpool,2,1,1.0,1.0,0.0,1.0,G Poll,14.0,6.0,9.0,3.0,7.0,2.0,22.0,15.0,1.0,2.0,0.0,0.0,3.0,0,3,0.15,0.45,0.6,0,4,4,0,3,2
0,0,0,1,0,0,1,0,0,0,0,0,2004-09-25 01:00:00,Man City,Arsenal,0,1,-1.0,0.0,1.0,-1.0,N Barry,11.0,12.0,7.0,9.0,8.0,1.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0,1,0.391304347826087,0.30434782608695654,0.6956521739130435,3,4,4,0,3,2
0,0,0,0,0,1,0,0,0,0,1,0,2004-09-25 01:00:00,Tottenham,Man United,0,1,-1.0,0.0,1.0,-1.0,P Walton,11.0,6.0,5.0,4.0,3.0,3.0,9.0,10.0,1.0,0.0,0.0,0.0,1.0,0,1,0.23529411764705882,0.29411764705882354,0.5294117647058824,3,4,4,0,6,2
0,1,0,0,0,0,0,0,1,0,0,0,2004-10-03 01:00:00,Chelsea,Liverpool,1,0,1.0,0.0,0.0,0.0,P Dowd,13.0,5.0,5.0,3.0,11.0,2.0,14.0,20.0,0.0,1.0,0.0,0.0,1.0,0,1,0.16666666666666666,0.2777777777777778,0.4444444444444444,3,7,4,0,6,2
0,0,0,1,0,0,0,1,0,0,0,0,2004-10-16 01:00:00,Man City,Chelsea,1,0,1.0,1.0,0.0,1.0,H Webb,4.0,9.0,1.0,3.0,0.0,12.0,6.0,7.0,1.0,2.0,0.0,0.0,3.0,0,1,0.23076923076923078,0.07692307692307693,0.3076923076923077,3,7,4,3,6,2
0,0,0,0,1,0,1,0,0,0,0,0,2004-10-24 01:00:00,Man United,Arsenal,2,0,1.0,0.0,0.0,0.0,M Riley,11.0,12.0,5.0,6.0,3.0,3.0,20.0,23.0,2.0,3.0,0.0,0.0,5.0,1,2,0.2608695652173913,0.21739130434782608,0.4782608695652174,3,7,4,3,9,2
0,0,0,0,1,0,0,0,0,1,0,0,2004-11-07 00:00:00,Man United,Man City,0,0,0.0,0.0,0.0,0.0,G Poll,15.0,3.0,10.0,1.0,16.0,1.0,10.0,10.0,2.0,2.0,1.0,0.0,4.0,1,0,0.05555555555555555,0.5555555555555556,0.6111111111111112,3,7,4,4,10,2
0,0,0,0,0,1,1,0,0,0,0,0,2004-11-13 00:00:00,Tottenham,Arsenal,4,5,-1.0,1.0,1.0,0.0,S Bennett,10.0,10.0,7.0,6.0,3.0,4.0,20.0,9.0,3.0,0.0,0.0,0.0,3.0,0,9,0.3,0.35,0.65,6,7,4,4,10,2
0,0,1,0,0,0,1,0,0,0,0,0,2004-11-28 00:00:00,Liverpool,Arsenal,2,1,1.0,1.0,0.0,1.0,A Wiley,11.0,3.0,7.0,2.0,6.0,0.0,6.0,16.0,0.0,2.0,0.0,0.0,2.0,0,3,0.14285714285714285,0.5,0.6428571428571429,6,7,7,4,10,2
0,0,0,1,0,0,0,0,0,0,0,1,2004-12-11 00:00:00,Man City,Tottenham,0,1,-1.0,0.0,0.0,0.0,D Gallagher,8.0,5.0,3.0,2.0,6.0,2.0,8.0,9.0,1.0,2.0,0.0,0.0,3.0,0,1,0.15384615384615385,0.23076923076923078,0.38461538461538464,6,7,7,4,10,5
1,0,0,0,0,0,0,1,0,0,0,0,2004-12-12 00:00:00,Arsenal,Chelsea,2,2,0.0,2.0,1.0,1.0,G Poll,10.0,10.0,5.0,5.0,4.0,6.0,11.0,17.0,1.0,3.0,0.0,0.0,4.0,1,4,0.25,0.25,0.5,7,8,7,4,10,5
0,0,1,0,0,0,0,1,0,0,0,0,2005-01-01 00:00:00,Liverpool,Chelsea,0,1,-1.0,0.0,0.0,0.0,M Riley,14.0,8.0,7.0,7.0,3.0,2.0,14.0,16.0,2.0,2.0,0.0,0.0,4.0,1,1,0.3181818181818182,0.3181818181818182,0.6363636363636364,7,11,7,4,10,5
1,0,0,0,0,0,0,0,0,1,0,0,2005-01-04 00:00:00,Arsenal,Man City,1,1,0.0,0.0,1.0,-1.0,R Styles,13.0,5.0,9.0,4.0,12.0,5.0,10.0,13.0,3.0,3.0,0.0,0.0,6.0,1,2,0.2222222222222222,0.5,0.7222222222222222,8,11,7,5,10,5
0,0,0,0,1,0,0,0,0,0,0,1,2005-01-04 00:00:00,Man United,Tottenham,0,0,0.0,0.0,0.0,0.0,M Clattenburg,23.0,7.0,16.0,5.0,8.0,2.0,11.0,13.0,1.0,2.0,0.0,0.0,3.0,0,0,0.16666666666666666,0.5333333333333333,0.7,8,11,7,5,11,6
0,0,1,0,0,0,0,0,0,0,1,0,2005-01-15 00:00:00,Liverpool,Man United,0,1,-1.0,0.0,1.0,-1.0,S Bennett,13.0,5.0,5.0,2.0,9.0,4.0,12.0,25.0,2.0,4.0,0.0,1.0,6.0,1,1,0.1111111111111111,0.2777777777777778,0.3888888888888889,8,11,7,5,14,6
0,0,0,0,0,1,0,1,0,0,0,0,2005-01-15 00:00:00,Tottenham,Chelsea,0,2,-1.0,0.0,1.0,-1.0,G Poll,12.0,12.0,4.0,5.0,4.0,7.0,14.0,12.0,2.0,4.0,0.0,0.0,6.0,1,2,0.20833333333333334,0.16666666666666666,0.375,8,14,7,5,14,6
1,0,0,0,0,0,0,0,0,0,1,0,2005-02-01 00:00:00,Arsenal,Man United,2,4,-1.0,2.0,1.0,1.0,G Poll,11.0,10.0,10.0,9.0,6.0,7.0,20.0,16.0,2.0,4.0,0.0,1.0,6.0,1,6,0.42857142857142855,0.47619047619047616,0.9047619047619048,8,14,7,5,17,6
0,1,0,0,0,0,0,0,0,1,0,0,2005-02-06 00:00:00,Chelsea,Man City,0,0,0.0,0.0,0.0,0.0,H Webb,11.0,5.0,8.0,2.0,7.0,1.0,9.0,11.0,2.0,1.0,0.0,0.0,3.0,0,0,0.125,0.5,0.625,8,15,7,6,17,6
0,0,0,1,0,0,0,0,0,0,1,0,2005-02-13 00:00:00,Man City,Man United,0,2,-1.0,0.0,0.0,0.0,S Bennett,9.0,10.0,3.0,3.0,4.0,6.0,9.0,14.0,2.0,3.0,0.0,0.0,5.0,1,2,0.15789473684210525,0.15789473684210525,0.3157894736842105,8,15,7,6,20,6
