HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,1,0,0,0,0,0,0,0,0,1,0,2002-08-23 01:00:00,Chelsea,Man United,2,2,0.0,2.0,1.0,1.0,G Poll,11.0,9.0,5.0,7.0,3.0,3.0,13.0,9.0,3.0,2.0,0.0,0.0,5.0,1,4,0.35,0.25,0.6,0,1,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,2002-09-01 01:00:00,Chelsea,Arsenal,1,1,0.0,1.0,0.0,1.0,A D'Urso,8.0,8.0,2.0,5.0,6.0,2.0,20.0,16.0,5.0,2.0,0.0,1.0,7.0,1,2,0.3125,0.125,0.4375,1,2,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0,0,2002-09-10 01:00:00,Arsenal,Man City,2,1,1.0,2.0,1.0,1.0,C Wilkes,13.0,5.0,5.0,4.0,7.0,6.0,16.0,14.0,1.0,2.0,0.0,1.0,3.0,0,3,0.2222222222222222,0.2777777777777778,0.5,4,2,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,2002-09-21 01:00:00,Man United,Tottenham,1,0,1.0,0.0,0.0,0.0,R Styles,16.0,10.0,9.0,5.0,10.0,5.0,11.0,8.0,1.0,1.0,0.0,0.0,2.0,0,1,0.19230769230769232,0.34615384615384615,0.5384615384615384,4,2,0,0,4,0
0,0,0,1,0,0,0,0,1,0,0,0,2002-09-28 01:00:00,Man City,Liverpool,0,3,-1.0,0.0,1.0,-1.0,P Durkin,14.0,9.0,6.0,6.0,12.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0,3,0.2608695652173913,0.2608695652173913,0.5217391304347826,4,2,3,0,4,0
0,0,1,0,0,0,0,1,0,0,0,0,2002-10-06 01:00:00,Liverpool,Chelsea,1,0,1.0,0.0,0.0,0.0,G Barber,12.0,8.0,8.0,0.0,3.0,1.0,10.0,13.0,0.0,2.0,0.0,0.0,2.0,0,1,0.0,0.4,0.4,4,2,6,0,4,0
0,0,0,1,0,0,0,1,0,0,0,0,2002-10-19 01:00:00,Man City,Chelsea,0,3,-1.0,0.0,0.0,0.0,D Gallagher,11.0,8.0,8.0,6.0,3.0,7.0,11.0,10.0,1.0,2.0,0.0,0.0,3.0,0,3,0.3157894736842105,0.42105263157894735,0.7368421052631579,4,5,6,0,4,0
0,0,1,0,0,0,0,0,0,0,0,1,2002-10-26 01:00:00,Liverpool,Tottenham,2,1,1.0,0.0,0.0,0.0,M Riley,9.0,10.0,5.0,8.0,5.0,7.0,11.0,19.0,2.0,4.0,0.0,0.0,6.0,1,3,0.42105263157894735,0.2631578947368421,0.6842105263157895,4,5,9,0,4,0
0,0,0,0,0,1,0,1,0,0,0,0,2002-11-03 00:00:00,Tottenham,Chelsea,0,0,0.0,0.0,0.0,0.0,R Styles,15.0,14.0,7.0,4.0,8.0,2.0,17.0,12.0,3.0,2.0,0.0,0.0,5.0,1,0,0.13793103448275862,0.2413793103448276,0.3793103448275862,4,6,9,0,4,1
0,0,0,1,0,0,0,0,0,0,1,0,2002-11-09 00:00:00,Man City,Man United,3,1,1.0,2.0,1.0,1.0,P Durkin,11.0,9.0,6.0,6.0,0.0,9.0,12.0,16.0,1.0,2.0,0.0,0.0,3.0,0,4,0.3,0.3,0.6,4,6,9,3,4,1
